sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN09346289,SRR7257039,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,335326,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09347298,SRR7257087,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,357984,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09348180,SRR7257118,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,427535,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09225306,SRR7184216,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,536076,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09225315,SRR7184217,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,383951,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09225341,SRR7184223,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,516212,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09225357,SRR7184233,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,346542,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09225371,SRR7184251,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,306497,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN09225369,SRR7184255,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,510179,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09225598,SRR7184387,2016-11,2016-11-01,2016-11-30,United Kingdom: United Kingdom,320192,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,11,,,,False
SAMN09225629,SRR7184418,2018-02,2018-02-01,2018-02-28,United Kingdom: United Kingdom,500310,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,02,,,,False
SAMN09225645,SRR7184434,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,457341,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09227611,SRR7186890,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,511869,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09227681,SRR7186921,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,444126,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09227684,SRR7186933,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,441438,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09227683,SRR7186934,2016-12,2016-12-01,2016-12-31,United Kingdom: United Kingdom,327998,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,12,,,,False
SAMN09227714,SRR7186960,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,261400,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN09227713,SRR7186963,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,272521,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN09227726,SRR7187003,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,448194,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09227734,SRR7187016,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,343719,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09227783,SRR7187063,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,442716,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09371807,SRR7265940,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,391758,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09228471,SRR7187532,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,404758,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09371841,SRR7265959,2018-02,2018-02-01,2018-02-28,United Kingdom: United Kingdom,488693,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,02,,,,False
SAMN09228480,SRR7187755,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,458100,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09228488,SRR7187766,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,524187,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09228492,SRR7187771,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,395485,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09228493,SRR7187773,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,440154,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09228511,SRR7187777,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,383952,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09372337,SRR7266387,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,336993,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09372341,SRR7266388,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,335055,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09228508,SRR7187782,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,399331,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09372435,SRR7266765,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,340186,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09228509,SRR7187789,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,419116,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09228516,SRR7187796,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,458552,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09372431,SRR7266781,2016-11,2016-11-01,2016-11-30,United Kingdom: United Kingdom,319696,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,11,,,,False
SAMN09228532,SRR7187798,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,345758,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09372432,SRR7266787,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,539859,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09228556,SRR7187833,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,538425,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09228591,SRR7187873,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,371932,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09228587,SRR7187877,2017-08,2017-07-31,2017-08-31,United Kingdom: United Kingdom,412251,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,08,,,,False
SAMN09228606,SRR7187879,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,529267,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09228605,SRR7187887,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,506384,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09228620,SRR7187894,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,376312,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09228826,SRR7187948,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,513296,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09375821,SRR7274794,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,399330,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09375827,SRR7274809,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,545172,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09376653,SRR7274819,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,343397,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09376662,SRR7274830,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,546607,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09376664,SRR7274837,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,391325,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09376692,SRR7274851,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,377375,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09380242,SRR7276883,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,526168,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09380247,SRR7276885,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,533446,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09380251,SRR7276888,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,373897,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09380301,SRR7276953,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,359265,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09380388,SRR7277756,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,381724,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09380401,SRR7277779,2016-12,2016-12-01,2016-12-31,United Kingdom: United Kingdom,325543,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,12,,,,False
SAMN09384643,SRR7282605,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,516959,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09384645,SRR7282611,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,447649,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09384663,SRR7282620,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,341408,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09666243,SRR7527630,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,570007,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09384664,SRR7282621,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,433598,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09666239,SRR7527633,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,570006,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09666245,SRR7527634,2018-07,2018-06-30,2018-07-31,United Kingdom: United Kingdom,570831,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,07,,,,False
SAMN09384653,SRR7282625,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,399392,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09232593,SRR7191543,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,341384,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09232612,SRR7191559,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,355138,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09233243,SRR7191646,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,423139,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09233312,SRR7191682,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,508268,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09233290,SRR7191687,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,438015,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09233287,SRR7191690,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,387286,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09233361,SRR7191703,2016-11,2016-11-01,2016-11-30,United Kingdom: United Kingdom,320302,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,11,,,,False
SAMN09233430,SRR7191721,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,538452,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09238343,SRR7204245,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,441487,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09385700,SRR7283672,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,446553,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09385707,SRR7283679,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,423961,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09385784,SRR7283726,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,405962,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09385854,SRR7283768,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,428207,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09385867,SRR7283803,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,482179,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09385871,SRR7283806,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,337047,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09238629,SRR7204380,2018-02,2018-02-01,2018-02-28,United Kingdom: United Kingdom,489298,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,02,,,,False
SAMN09238652,SRR7204390,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,369052,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09238720,SRR7204424,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,343801,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09238639,SRR7204426,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,443506,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09238735,SRR7204431,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,342526,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09238631,SRR7204455,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,387150,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09244110,SRR7208639,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,436063,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09244186,SRR7209047,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,376196,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09244193,SRR7209059,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,271063,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN09387371,SRR7285408,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,357765,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09387439,SRR7285476,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,378717,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09387663,SRR7285526,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,467133,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09387676,SRR7285534,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,478031,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09387691,SRR7285539,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,376186,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09387704,SRR7285558,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,383944,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09387702,SRR7285562,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,388653,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09387724,SRR7285568,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,436940,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09387713,SRR7285569,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,345734,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09387729,SRR7285581,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,428205,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09387731,SRR7285582,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,310183,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN09387751,SRR7285600,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,416364,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09388388,SRR7286182,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,528064,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09388394,SRR7286249,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,346543,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09388395,SRR7286261,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,436067,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09388406,SRR7286365,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,538448,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09388425,SRR7286366,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,526165,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09388427,SRR7286389,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,533443,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09388423,SRR7286390,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,404756,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09388442,SRR7286391,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,539856,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09388453,SRR7286445,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,388654,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09257540,SRR7215516,2017-04,2017-03-31,2017-04-30,United Kingdom: United Kingdom,361780,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,04,,,,False
SAMN09388475,SRR7286462,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,333436,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09388482,SRR7286474,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,548949,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09388491,SRR7286480,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,356540,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09257763,SRR7215917,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,458549,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09257777,SRR7215930,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,446551,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09388520,SRR7286496,2018-03,2018-03-01,2018-03-31,United Kingdom: United Kingdom,516213,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,03,,,,False
SAMN09388505,SRR7286503,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,381249,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09257854,SRR7215957,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,289682,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN09388552,SRR7286531,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,418217,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09388549,SRR7286535,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,371801,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09388589,SRR7286569,2017-08,2017-07-31,2017-08-31,United Kingdom: United Kingdom,401734,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,08,,,,False
SAMN09388587,SRR7286570,2017-01,2017-01-01,2017-01-31,United Kingdom: United Kingdom,338401,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,01,,,,False
SAMN09388586,SRR7286577,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,462045,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09388688,SRR7286674,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,482139,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09388699,SRR7286685,2016-12,2016-12-01,2016-12-31,United Kingdom: United Kingdom,329895,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,12,,,,False
SAMN09266743,SRR7221199,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,312809,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN09268774,SRR7223058,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,467193,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09268779,SRR7223061,2017-08,2017-07-31,2017-08-31,United Kingdom: United Kingdom,411982,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,08,,,,False
SAMN09268788,SRR7223070,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,541303,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09268799,SRR7223080,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,427541,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09268810,SRR7223086,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,344045,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09268866,SRR7223145,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,435523,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09395144,SRR7290896,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,551542,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09395139,SRR7290899,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,551565,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09395147,SRR7290913,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,438016,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09395192,SRR7290968,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,538427,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09395188,SRR7290973,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,526163,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09395254,SRR7291006,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,461210,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09395484,SRR7291555,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,467364,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09395518,SRR7291586,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,381337,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09395540,SRR7291593,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,435419,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09395534,SRR7291601,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,551543,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09395556,SRR7291607,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,391139,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09395557,SRR7291610,2018-05,2018-04-30,2018-05-31,United Kingdom: United Kingdom,551564,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,05,,,,False
SAMN09395673,SRR7291629,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,471566,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
SAMN09395842,SRR7291637,2018-01,2018-01-01,2018-01-31,United Kingdom: United Kingdom,475843,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,01,,,,False
