sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMN18335903,SRR13988786,missing,,,USA,PNUSAE068904,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14085427,SRR11068980,missing,,,USA,PNUSAE048184,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14087150,SRR11071203,missing,,,USA,PNUSAE048199,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14113008,SRR11089019,missing,,,USA,2011EL-2338,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14113011,SRR11089021,missing,,,USA,2011EL-2336,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14112999,SRR11089023,missing,,,USA,2013C-4676,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14113004,SRR11089036,missing,,,USA,2011EL-2350,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14113018,SRR11089453,missing,,,USA,2013C-4679,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14113022,SRR11089454,missing,,,USA,2014C-3014,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14113020,SRR11089458,missing,,,USA,2013C-4677,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14113024,SRR11089462,missing,,,USA,2011EL-2427,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14113029,SRR11089467,missing,,,USA,2016C-4236,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14113035,SRR11089504,missing,,,USA,2019C-3526,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14114061,SRR11091474,missing,,,USA,PNUSAE048330,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18348976,SRR13995350,missing,,,USA,PNUSAE068931,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18349073,SRR13995368,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE068941,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18349074,SRR13996116,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE068937,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18348988,SRR13996117,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE068678,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18349365,SRR13996119,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE068943,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN14131122,SRR11108106,missing,,,USA,PNUSAE048589,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18352170,SRR13998383,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1136525,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18352171,SRR13999245,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1136526,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14136433,SRR11113090,2014,2014-01-01,2014-12-31,USA,2014C-4396-P0-3,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN14136435,SRR11113091,2014,2014-01-01,2014-12-31,USA,2014C-4396-P0-2,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN14136432,SRR11113093,2014,2014-01-01,2014-12-31,USA,2014C-4396-P10-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN14136446,SRR11113094,2014,2014-01-01,2014-12-31,USA,2014C-4396-P5-1,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN14136428,SRR11113095,2014,2014-01-01,2014-12-31,USA,2014C-4396-P15-2,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN14136430,SRR11113098,2014,2014-01-01,2014-12-31,USA,2014C-4396-P10-3,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN14136431,SRR11113100,2014,2014-01-01,2014-12-31,USA,2014C-4396-P10-2,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN14136445,SRR11113102,2014,2014-01-01,2014-12-31,USA,2014C-4396-P5-2,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN18397841,SRR14028175,missing,,,USA,PNUSAE026917,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18402728,SRR14028550,missing,,,USA,PNUSAE034420,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18404445,SRR14028718,missing,,,USA,PNUSAE068977,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18408495,SRR14029662,2020-04-29,2020-04-28,2020-04-29,USA:CA,MJ-2238-3,cattle feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN18409961,SRR14029805,2020-04-29,2020-04-28,2020-04-29,USA:CA,MJ-2162-4,cattle feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN18417931,SRR14033261,2020-04-29,2020-04-28,2020-04-29,USA:CA,MJ-2171-1,cattle feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN18429081,SRR14035891,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE069046,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18429280,SRR14035896,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE069048,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18438638,SRR14041721,2021,2021-01-01,2021-12-31,USA,PNUSAE069063,missing,ILLUMINA,NextSeq 550,WGS
SAMN18441396,SRR14045619,2021,2021-01-01,2021-12-31,missing,PNUSAE069065,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18490885,SRR14068979,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE069129,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18490888,SRR14068980,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE069126,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18492356,SRR14071071,missing,,,USA,PNUSAE033873,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18497707,SRR14072730,missing,,,USA,PNUSAE069241,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18525305,SRR14092498,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE069337,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18525362,SRR14092544,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE069339,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18525360,SRR14092545,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE069335,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18525359,SRR14092546,2014,2014-01-01,2014-12-31,USA:TX,PNUSAE069336,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18528865,SRR14097574,missing,,,USA,PNUSAE069438,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18529196,SRR14097621,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE069440,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN14172750,SRR11168110,missing,,,USA,PNUSAE048901,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14172747,SRR11168114,missing,,,USA,PNUSAE048902,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18588062,SRR14130201,missing,,,USA,PNUSAE069537,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18588097,SRR14130231,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1149290,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18588096,SRR14130232,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1149312,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18589871,SRR14131369,2021,2021-01-01,2021-12-31,missing,PNUSAE069646,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18616513,SRR14142014,missing,,,USA,PNUSAE069374,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14217395,SRR11190744,missing,,,USA,PNUSAE049232,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14246413,SRR11198004,missing,,,USA,PNUSAE049259,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14246410,SRR11198006,missing,,,USA,PNUSAE049274,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14258192,SRR11214410,missing,,,USA,PNUSAE049460,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14258910,SRR11215145,2020-02,2020-02-01,2020-02-29,United Kingdom: United Kingdom,897271,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14258952,SRR11215167,2020-02,2020-02-01,2020-02-29,United Kingdom: United Kingdom,896003,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14258930,SRR11215177,2020-02,2020-02-01,2020-02-29,United Kingdom: United Kingdom,897317,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18620579,SRR14145937,missing,,,USA,PNUSAE069814,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA7566846,ERR4842549,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA7566850,ERR4842550,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA7566849,ERR4842551,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMN18649349,SRR14165308,missing,,,USA,PNUSAE069854,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18649351,SRR14165314,missing,,,USA,PNUSAE069859,missing,ILLUMINA,Illumina MiniSeq,WGS
SAMN14341646,SRR11278170,missing,,,USA,PNUSAE050017,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14341645,SRR11278172,missing,,,USA,PNUSAE050016,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14341647,SRR11278173,missing,,,USA,PNUSAE050015,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18673130,SRR14183395,missing,,,USA,PNUSAE069895,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14343790,SRR11280616,2013-08-21,2013-08-20,2013-08-21,USA:TX,PNUSAE050079,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN18686039,SRR14198861,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1150596,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18699346,SRR14204028,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1152318,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14352571,SRR11286222,missing,,,USA,PNUSAE050089,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14355268,SRR11290115,missing,,,USA,PNUSAE035745,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14359912,SRR11290899,missing,,,USA,PNUSAE050163,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18736275,SRR14230551,missing,,,USA,PNUSAE070065,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18741412,SRR14237713,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE070181,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18741444,SRR14237728,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE070180,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18741452,SRR14237732,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE070178,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18751720,SRR14250223,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE070251,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18751714,SRR14250224,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE070255,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18751722,SRR14250228,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE070252,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18761570,SRR14253890,missing,,,USA,PNUSAE070276,missing,ILLUMINA,Illumina iSeq 100,WGS
SAMN14372313,SRR11301515,missing,,,USA,PNUSAE050179,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14376612,SRR11306030,missing,,,USA,PNUSAE050260,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14382738,SRR11311260,2020-02-27,2020-02-27,2020-02-27,USA:CA,FDA1140203-S001-003,soil scat,ILLUMINA,Illumina MiSeq,WGS
SAMEA7638180,ERR4882797,2018,2018-01-01,2018-12-31,USA,,In vitro culture,ILLUMINA,Illumina MiSeq,WGS
SAMN14392453,SRR11336258,2013-09-12,2013-09-11,2013-09-12,USA:TX,PNUSAE050391,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14392447,SRR11336271,2013-09-16,2013-09-15,2013-09-16,USA:TX,PNUSAE050373,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14392460,SRR11336274,2013-09-16,2013-09-15,2013-09-16,USA:TX,PNUSAE050381,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14392434,SRR11336276,2013-09-16,2013-09-15,2013-09-16,USA:TX,PNUSAE050369,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14392455,SRR11336277,2013-09-16,2013-09-15,2013-09-16,USA:TX,PNUSAE050376,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14392454,SRR11336279,2013-09-16,2013-09-15,2013-09-16,USA:TX,PNUSAE050375,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14392471,SRR11336286,2014-03-01,2014-03-01,2014-03-01,USA:TX,PNUSAE050395,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14392499,SRR11336315,2013-08-21,2013-08-20,2013-08-21,USA:TX,PNUSAE050448,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14392510,SRR11336317,2013-09-16,2013-09-15,2013-09-16,USA:TX,PNUSAE050449,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14392500,SRR11336318,2013-08-21,2013-08-20,2013-08-21,USA:TX,PNUSAE050446,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14392496,SRR11336321,2013-09-12,2013-09-11,2013-09-12,USA:TX,PNUSAE050436,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14392516,SRR11336325,2014-03-01,2014-03-01,2014-03-01,USA:TX,PNUSAE050440,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN18808652,SRR14280108,missing,,,USA,PNUSAE070454,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18808665,SRR14280127,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE070461,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18808666,SRR14280128,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE070462,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18808668,SRR14280130,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE070460,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN18832727,SRR14300182,missing,,,USA,PNUSAE070816,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14415359,SRR11359273,missing,,,USA,PNUSAE050563,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14415542,SRR11359562,2014-03-01,2014-03-01,2014-03-01,USA:TX,PNUSAE050566,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14415737,SRR11359563,2014-03-01,2014-03-01,2014-03-01,USA:TX,PNUSAE050568,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14415743,SRR11359567,2014-03-01,2014-03-01,2014-03-01,USA:TX,PNUSAE050571,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14415547,SRR11359569,2014-03-01,2014-03-01,2014-03-01,USA:TX,PNUSAE050572,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN14417607,SRR11361735,2019-08,2019-07-31,2019-08-31,United Kingdom: United Kingdom,899114,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14417738,SRR11361774,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,899069,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14417793,SRR11361811,2020-03,2020-03-01,2020-03-31,United Kingdom: United Kingdom,903423,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14417853,SRR11361823,2019-10,2019-09-30,2019-10-31,United Kingdom: United Kingdom,899043,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14417914,SRR11361832,2020-03,2020-03-01,2020-03-31,United Kingdom: United Kingdom,905492,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14418951,SRR11362351,missing,,,USA,PNUSAE050600,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14418949,SRR11362353,missing,,,USA,PNUSAE050603,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14420698,SRR11363381,2020-03,2020-03-01,2020-03-31,United Kingdom: United Kingdom,908974,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14420721,SRR11363400,2019-11,2019-11-01,2019-11-30,United Kingdom: United Kingdom,899055,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14424297,SRR11389074,2014-03-01,2014-03-01,2014-03-01,USA:TX,PNUSAE050579,feces (bovine),ILLUMINA,Illumina MiSeq,WGS
SAMN18871625,SRR14325632,missing,,,USA,PNUSAE071040,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18872132,SRR14326177,missing,,,USA,PNUSAE071061,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18873074,SRR14326978,missing,,,USA,PNUSAE071090,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14428251,SRR11393811,missing,,,USA,PNUSAE050670,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18880480,SRR14334174,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1162298,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18882518,SRR14336768,2021,2021-01-01,2021-12-31,missing,PNUSAE071163,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14441015,SRR11404333,2020,2020-01-01,2020-12-31,USA:CA,FDA1138956-008-002,cattle manure with soil,ILLUMINA,Illumina MiSeq,WGS
SAMN18925085,SRR14359618,missing,,,missing,PNUSAE071261,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18942676,SRR14371729,missing,,,USA,PNUSAE071436,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18955854,SRR14376376,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1168599,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18955850,SRR14376378,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1166942,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18955849,SRR14376382,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1168621,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14452980,SRR11427889,missing,,,USA,PNUSAE050837,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18978341,SRR14403611,missing,,,USA,PNUSAE071485,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18980905,SRR14406636,missing,,,USA,PNUSAE071490,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18988745,SRR14408133,missing,,,USA,PNUSAE071450,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18989600,SRR14408268,2021,2021-01-01,2021-12-31,missing,PNUSAE071579,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN18989594,SRR14408272,2021,2021-01-01,2021-12-31,missing,PNUSAE071578,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14488592,SRR11451549,missing,,,USA,PNUSAE050963,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14488590,SRR11451550,missing,,,USA,PNUSAE050959,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14488588,SRR11451551,missing,,,USA,PNUSAE050958,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14488593,SRR11451554,missing,,,USA,PNUSAE050962,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN17295278,SRR14419375,2009-10,2009-09-30,2009-10-31,"Argentina: Anguil, La Pampa",9.1_Anguil,Rectal swab of live bovine cattle,ILLUMINA,Illumina MiSeq,WGS
SAMN17295281,SRR14419382,2009-11,2009-11-01,2009-11-30,"Argentina: Balcarce, Buenos Aires province",Balcarce_14.2,Rectal swab of live bovine cattle,PACBIO_SMRT,PacBio RS II,WGS
SAMN03470766,SRR14419384,2009-09,2009-08-31,2009-09-30,"Argentina: Rafaela, Santa Fe",Rafaela_II,Rectal swab of live bovine cattle,PACBIO_SMRT,PacBio RS II,WGS
SAMN17295282,SRR14419389,1999-03,1999-03-01,1999-03-31,"Argentina: Pilar, Buenos Aires province",438/99,Rectal swab of cattle in slaughterhouse,ILLUMINA,Illumina MiSeq,WGS
SAMN19011642,SRR14420169,2021,2021-01-01,2021-12-31,USA,PNUSAE071606,missing,ILLUMINA,NextSeq 550,WGS
SAMN19011017,SRR14420476,2017-02-13,2017-02-13,2017-02-13,USA:OH,,dairy cattle manure (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19011060,SRR14420479,2019-08-16,2019-08-15,2019-08-16,USA:OH,,dairy cattle manure (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19011059,SRR14420480,2019-08-16,2019-08-15,2019-08-16,USA:OH,,dairy cattle manure (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19011056,SRR14420483,2019-04-29,2019-04-28,2019-04-29,USA:OH,,dairy cattle manure (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19011053,SRR14420486,2018-09-14,2018-09-13,2018-09-14,USA:OH,,soil,ILLUMINA,Illumina MiSeq,WGS
SAMN19011050,SRR14420490,2018-09-14,2018-09-13,2018-09-14,USA:OH,,soil,ILLUMINA,Illumina MiSeq,WGS
SAMN19011044,SRR14420496,2018-05-10,2018-05-09,2018-05-10,USA:OH,,dairy cattle manure (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19011043,SRR14420497,2018-05-10,2018-05-09,2018-05-10,USA:OH,,dairy cattle manure (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19011040,SRR14420501,2017-09-01,2017-08-31,2017-09-01,USA:OH,,dairy cattle manure (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19011038,SRR14420503,2017-09-01,2017-08-31,2017-09-01,USA:OH,,dairy cattle manure (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19011033,SRR14420508,2017-04-17,2017-04-16,2017-04-17,USA:OH,,soil,ILLUMINA,Illumina MiSeq,WGS
SAMN19011031,SRR14420510,2017-03-20,2017-03-20,2017-03-20,USA:OH,,dairy cattle manure (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19011024,SRR14420518,2017-03-20,2017-03-20,2017-03-20,USA:OH,,dairy cattle manure (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19024852,SRR14434160,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1169976,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN14517811,SRR11462328,missing,,,USA,PNUSAE051082,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14517813,SRR11462331,missing,,,USA,PNUSAE051081,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN19066743,SRR14463712,missing,,,USA,PNUSAE071738,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN19069228,SRR14467045,2020,2020-01-01,2020-12-31,USA,PNUSAE071744,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN19076324,SRR14472200,2021-03,2021-03-01,2021-03-31,United Kingdom: United Kingdom,1167569,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN19101712,SRR14482318,2021-04,2021-03-31,2021-04-30,United Kingdom: United Kingdom,1171864,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN19101829,SRR14482357,2021,2021-01-01,2021-12-31,USA,PNUSAE071903,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN19110500,SRR14503753,missing,,,USA,PNUSAE071966,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN19117275,SRR14510895,2020-04-29,2020-04-28,2020-04-29,USA:CA,MJ-2213-2,cattle feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19117348,SRR14510998,2020-04-29,2020-04-28,2020-04-29,USA:CA,MJ-2190-2,cattle feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19117394,SRR14511014,2020-04-29,2020-04-28,2020-04-29,USA:CA,MJ-2215-1,cattle feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19117412,SRR14511296,2020-04-29,2020-04-28,2020-04-29,USA:CA,MJ-2216-3,cattle feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19117531,SRR14511413,2020-04-29,2020-04-28,2020-04-29,USA:CA,MJ-2206-4,cattle feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19132171,SRR14513878,2020-04-29,2020-04-28,2020-04-29,USA:CA,MJ-2206-1,cattle feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS
SAMN19129815,SRR14514764,2020-02-15,2020-02-15,2020-02-15,Australia: NSW,CIDM-0476,feces,ILLUMINA,NextSeq 500,WGS
SAMN19129856,SRR14514779,2018-05-24,2018-05-23,2018-05-24,Australia: NSW,CIDM-7542,feces,ILLUMINA,NextSeq 500,WGS
SAMN19129811,SRR14514780,2020-02-08,2020-02-08,2020-02-08,Australia: NSW,CIDM-0383,feces,ILLUMINA,NextSeq 500,WGS
SAMN19129855,SRR14514781,2018-05-21,2018-05-20,2018-05-21,Australia: NSW,CIDM-7541,feces,ILLUMINA,NextSeq 500,WGS
SAMN19129820,SRR14514823,2020-04-10,2020-04-09,2020-04-10,Australia: NSW,CIDM-1003,feces,ILLUMINA,NextSeq 500,WGS
SAMN19110653,SRR14517842,2021,2021-01-01,2021-12-31,missing,PNUSAE071967,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN19156843,SRR14521880,2021,2021-01-01,2021-12-31,USA:TX,PNUSAE072086,ground beef,ILLUMINA,Illumina MiSeq,WGS
SAMN19158110,SRR14522140,2021,2021-01-01,2021-12-31,missing,PNUSAE072108,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN19161229,SRR14522709,missing,,,USA,PNUSAE072129,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14503673,SRR11484547,2009,2009-01-01,2009-12-31,Ireland,9.1727,Not Provided,ILLUMINA,NextSeq 500,WGS
SAMN19195262,SRR14551585,2021,2021-01-01,2021-12-31,missing,PNUSAE072243,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN19222230,SRR14554564,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1175505,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN19227897,SRR14559748,2021-05,2021-04-30,2021-05-31,United Kingdom: United Kingdom,1176667,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN19232039,SRR14567302,2021,2021-01-01,2021-12-31,USA,PNUSAE072293,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN19231600,SRR14567750,2021,2021-01-01,2021-12-31,missing,,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN19231603,SRR14567771,2021,2021-01-01,2021-12-31,missing,,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN19233749,SRR14569880,2021,2021-01-01,2021-12-31,USA,PNUSAE072294,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN14544792,SRR11488042,2020-03,2020-03-01,2020-03-31,United Kingdom: United Kingdom,919602,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN19236089,SRR14571332,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE072388,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN19236100,SRR14571336,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE072401,feces bovine,ILLUMINA,Illumina MiSeq,WGS
SAMN19236102,SRR14571339,2015,2015-01-01,2015-12-31,USA:TX,PNUSAE072405,feces bovine,ILLUMINA,Illumina MiSeq,WGS
