sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMD00126474,DRR148237,2016-07-29,2016-07-28,2016-07-29,missing,TUM18649,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126496,DRR148259,2016-11-04,2016-11-04,2016-11-04,missing,TUM18671,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126497,DRR148260,2016-11-04,2016-11-04,2016-11-04,missing,TUM18672,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126506,DRR148269,2016-12-15,2016-12-15,2016-12-15,missing,TUM18681,,ILLUMINA,Illumina MiSeq,WGS
SAMEA4370328,ERR1878286,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00126531,DRR148294,2017-01-24,2017-01-24,2017-01-24,missing,TUM18706,,ILLUMINA,Illumina MiSeq,WGS
SAMEA4370329,ERR1878287,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00126537,DRR148300,2017-01-31,2017-01-31,2017-01-31,missing,TUM18712,,ILLUMINA,Illumina MiSeq,WGS
SAMEA4370331,ERR1878289,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00126539,DRR148302,2017-02-01,2017-02-01,2017-02-01,missing,TUM18714,,ILLUMINA,Illumina MiSeq,WGS
SAMEA4370332,ERR1878290,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00126540,DRR148303,2017-02-03,2017-02-03,2017-02-03,missing,TUM18715,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126545,DRR148308,2017-02-10,2017-02-10,2017-02-10,missing,TUM18720,,ILLUMINA,Illumina MiSeq,WGS
SAMEA4370343,ERR1878301,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370345,ERR1878303,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370346,ERR1878304,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370348,ERR1878306,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00126556,DRR148319,2017-02-24,2017-02-24,2017-02-24,missing,TUM18731,,ILLUMINA,Illumina MiSeq,WGS
SAMEA4370349,ERR1878307,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370350,ERR1878308,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00126567,DRR148330,2017-03-17,2017-03-17,2017-03-17,missing,TUM18742,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126570,DRR148333,2017-03-22,2017-03-22,2017-03-22,missing,TUM18745,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126573,DRR148336,2017-03-22,2017-03-22,2017-03-22,missing,TUM18748,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126582,DRR148345,2017-03-31,2017-03-30,2017-03-31,missing,TUM18757,,ILLUMINA,Illumina MiSeq,WGS
SAMD00126583,DRR148346,2017-03-31,2017-03-30,2017-03-31,missing,TUM18758,,ILLUMINA,Illumina MiSeq,WGS
SAMEA4370396,ERR1878353,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00126592,DRR148355,2017-04-05,2017-04-04,2017-04-05,missing,TUM18767,,ILLUMINA,Illumina MiSeq,WGS
SAMEA4370399,ERR1878356,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00126599,DRR148362,2017-04-11,2017-04-10,2017-04-11,missing,TUM18774,,ILLUMINA,Illumina MiSeq,WGS
SAMEA4370402,ERR1878359,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370403,ERR1878360,1800/2014,1800-01-01,2014-12-31,United Kingdom,VRES-hospital6495225,faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370410,ERR1878367,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370411,ERR1878368,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370428,ERR1878385,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370439,ERR1878396,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370446,ERR1878403,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370469,ERR1878426,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370470,ERR1878427,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370485,ERR1878442,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370486,ERR1878443,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370492,ERR1878449,1800/2014,1800-01-01,2014-12-31,United Kingdom,VRES-hospital6495320,blood,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370502,ERR1878459,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370503,ERR1878460,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4061581,ERR1790098,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4061584,ERR1790099,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4547853,ERR1891323,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4547872,ERR1891344,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4547873,ERR1891347,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4547874,ERR1891348,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4547883,ERR1891360,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4061811,ERR1790249,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4061820,ERR1790251,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4061878,ERR1790262,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4062231,ERR1790382,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4062243,ERR1790384,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4062462,ERR1790945,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4062523,ERR1790964,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4062233,ERR1791004,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4062586,ERR1791083,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4062592,ERR1791086,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4062526,ERR1791136,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA4547942,ERR1891444,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4547950,ERR1891453,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4548075,ERR1891616,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMD00186850,DRR192197,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E033,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186854,DRR192201,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E067,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186871,DRR192218,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E298,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186882,DRR192229,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E312,,ILLUMINA,Illumina MiSeq,WGS
SAMD00186877,DRR193913,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E305,,OXFORD_NANOPORE,GridION,WGS
SAMD00186879,DRR193915,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E309,,OXFORD_NANOPORE,GridION,WGS
SAMD00186880,DRR193916,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E310,,OXFORD_NANOPORE,GridION,WGS
SAMD00186885,DRR193919,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E318,,OXFORD_NANOPORE,GridION,WGS
SAMD00186855,DRR193922,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E119,,OXFORD_NANOPORE,GridION,WGA
SAMD00194535,DRR199371,2018-08-06,2018-08-05,2018-08-06,Japan:Tokyo,WP5-S18-ESBL-09,,ILLUMINA,NextSeq 500,WGS
SAMD00196003,DRR199808,2018-06-04,2018-06-03,2018-06-04,Japan:Tokyo,THO-005,,ILLUMINA,NextSeq 500,WGS
SAMD00186872,DRR204858,2015-12-01,2015-12-01,2015-12-01,Japan:Osaka,E300,,OXFORD_NANOPORE,GridION,WGS
SAMD00210444,DRR216768,2018/2019,2018-01-01,2019-12-31,Japan:Miyazaki,HAP66,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00210445,DRR216769,2018/2019,2018-01-01,2019-12-31,Japan:Miyazaki,HAP68,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00210484,DRR216808,2018/2019,2018-01-01,2019-12-31,Japan:Miyazaki,MAP101,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00210515,DRR216839,2018/2019,2018-01-01,2019-12-31,Japan:Miyazaki,MAP53,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMD00220515,DRR223844,2017-08-30,2017-08-29,2017-08-30,Japan:Miyazaki,SewageA-088,,ILLUMINA,Illumina MiSeq,WGS
SAMD00243990,DRR242183,2018,2018-01-01,2018-12-31,,Zam_UTH_48,,ILLUMINA,Illumina MiSeq,WGS
SAMD00243985,DRR242224,2018,2018-01-01,2018-12-31,,Zam_UTH_43,,OXFORD_NANOPORE,MinION,WGS
SAMEA1570702,ERR191638,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570661,ERR191641,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570719,ERR191643,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570681,ERR191644,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570720,ERR191650,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570745,ERR191651,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570733,ERR191655,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570746,ERR191656,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570672,ERR191657,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570740,ERR191659,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570674,ERR191667,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570686,ERR191672,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570656,ERR191673,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570685,ERR191676,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570709,ERR191685,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570750,ERR191688,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570670,ERR191689,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570694,ERR191690,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570736,ERR191692,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570665,ERR191693,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570727,ERR191696,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570734,ERR191697,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570689,ERR191700,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570660,ERR191701,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570731,ERR191702,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570691,ERR191704,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570677,ERR191705,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570738,ERR191712,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570721,ERR191718,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570658,ERR191719,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570682,ERR191724,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570749,ERR191726,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4469890,ERR1822257,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4469896,ERR1822263,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4469914,ERR1822280,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4469919,ERR1822285,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4469930,ERR1822296,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4469936,ERR1822302,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4469943,ERR1822308,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4469946,ERR1822311,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4469955,ERR1822320,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4469965,ERR1822330,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470007,ERR1822372,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470010,ERR1822375,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470017,ERR1822382,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470030,ERR1822395,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470039,ERR1822403,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470045,ERR1822409,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470055,ERR1822419,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470079,ERR1822443,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470081,ERR1822445,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470083,ERR1822447,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470087,ERR1822451,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470099,ERR1822463,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470110,ERR1822474,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470137,ERR1822501,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470168,ERR1822532,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470169,ERR1822533,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470189,ERR1822553,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470230,ERR1822593,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470233,ERR1822596,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470261,ERR1822624,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470264,ERR1822627,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA2035773,ERR193668,,,,,Ecoli984,,ILLUMINA,Illumina MiSeq,WGS
SAMEA4552054,ERR1937072,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4552078,ERR1937096,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4552166,ERR1937184,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA1695641,ERR183354,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA92065918,ERR1841075,2008,2008-01-01,2008-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92066668,ERR1841076,2012,2012-01-01,2012-12-31,Spain,,Pork,ILLUMINA,NextSeq 550,WGS
SAMEA92072668,ERR1841084,2009,2009-01-01,2009-12-31,Spain,,Chicken breast,ILLUMINA,NextSeq 550,WGS
SAMEA92074918,ERR1841087,2009,2009-01-01,2009-12-31,Spain,,Chicken breast,ILLUMINA,NextSeq 550,WGS
SAMEA92076418,ERR1841089,2010,2010-01-01,2010-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92077168,ERR1841090,2010,2010-01-01,2010-12-31,Spain,,Chicken breast,ILLUMINA,NextSeq 550,WGS
SAMEA92079418,ERR1841093,2010,2010-01-01,2010-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92084668,ERR1841100,2009,2009-01-01,2009-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92085418,ERR1841101,2005,2005-01-01,2005-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92086918,ERR1841103,2006,2006-01-01,2006-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92091418,ERR1841109,2014,2014-01-01,2014-12-31,Spain,,Fecal swab,ILLUMINA,NextSeq 550,WGS
SAMEA92094418,ERR1841113,2009,2009-01-01,2009-12-31,Spain,,Chicken breast,ILLUMINA,NextSeq 550,WGS
SAMEA92097418,ERR1841117,2010,2010-01-01,2010-12-31,Spain,,Fecal content,ILLUMINA,NextSeq 550,WGS
SAMEA92098918,ERR1841119,2009,2009-01-01,2009-12-31,Spain,,Urban Sewage,ILLUMINA,NextSeq 550,WGS
SAMEA92099668,ERR1841120,2010,2010-01-01,2010-12-31,Spain,,Fecal content,ILLUMINA,NextSeq 550,WGS
SAMEA92101168,ERR1841122,2012,2012-01-01,2012-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92103418,ERR1841125,2012,2012-01-01,2012-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92110168,ERR1841134,2012,2012-01-01,2012-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92119168,ERR1841146,2012,2012-01-01,2012-12-31,Spain,,"Avian pathology, internal organs",ILLUMINA,NextSeq 550,WGS
SAMEA92122168,ERR1841150,2006,2006-01-01,2006-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92125168,ERR1841154,2015,2015-01-01,2015-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92131168,ERR1841162,2007,2007-01-01,2007-12-31,Spain,,Human,ILLUMINA,NextSeq 550,WGS
SAMEA92136418,ERR1841169,2009,2009-01-01,2009-12-31,Spain,,Chicken breast,ILLUMINA,NextSeq 550,WGS
SAMEA4470278,ERR1852604,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470282,ERR1852608,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470293,ERR1852619,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470316,ERR1852642,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470321,ERR1852647,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4470350,ERR1852676,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370219,ERR1878177,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370220,ERR1878178,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370228,ERR1878186,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370230,ERR1878188,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370233,ERR1878191,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370239,ERR1878197,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370243,ERR1878201,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370326,ERR1878284,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370344,ERR1878302,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370365,ERR1878323,1800/2014,1800-01-01,2014-12-31,United Kingdom,VRES-hospital6495185,faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370366,ERR1878324,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370369,ERR1878327,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370397,ERR1878354,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370398,ERR1878355,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370412,ERR1878369,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370424,ERR1878381,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370425,ERR1878382,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370440,ERR1878397,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370442,ERR1878399,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370443,ERR1878400,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370444,ERR1878401,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370445,ERR1878402,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370471,ERR1878428,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4370478,ERR1878435,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA104027633,ERR1949133,,,,,NILS 44,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA104027714,ERR1949213,,,,,ZG-49.1,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA4547814,ERR1891275,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4547841,ERR1891308,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4547870,ERR1891341,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4547944,ERR1891446,,,,,Escherichia coli,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA4548035,ERR1891559,,,,,Enterobacter cloacae,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA104060110,ERR1971117,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA104060113,ERR1971120,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA104060117,ERR1971124,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA104060122,ERR1971129,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA104060584,ERR1971297,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060388,ERR1971299,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060550,ERR1971300,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060360,ERR1971304,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060429,ERR1971308,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060390,ERR1971311,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060490,ERR1971312,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060613,ERR1971319,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060620,ERR1971346,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060879,ERR1971354,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060569,ERR1971356,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060809,ERR1971360,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060476,ERR1971368,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060885,ERR1971369,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060685,ERR1971376,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060548,ERR1971382,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060554,ERR1971388,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060402,ERR1971389,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060532,ERR1971391,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060769,ERR1971397,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060847,ERR1971404,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060615,ERR1971411,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060598,ERR1971414,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060805,ERR1971419,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060839,ERR1971425,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060596,ERR1971440,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060740,ERR1971441,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060384,ERR1971442,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060383,ERR1971477,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060771,ERR1971480,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060705,ERR1971481,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060571,ERR1971493,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060669,ERR1971494,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060503,ERR1971498,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060546,ERR1971499,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060609,ERR1971500,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060371,ERR1971510,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060415,ERR1971518,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060509,ERR1971522,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060466,ERR1971523,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060619,ERR1971524,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060848,ERR1971530,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060854,ERR1971541,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060351,ERR1971546,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060683,ERR1971561,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060404,ERR1971563,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060441,ERR1971567,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060772,ERR1971569,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060694,ERR1971570,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060663,ERR1971571,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060590,ERR1971574,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060743,ERR1971588,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060649,ERR1971591,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060741,ERR1971613,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060464,ERR1971616,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060837,ERR1971619,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104060373,ERR1971625,,,,,,,ILLUMINA,Illumina MiSeq,WGS
