sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMEA111498592,ERR10390803,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111498599,ERR10390812,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111498602,ERR10390815,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA111498604,ERR10390817,,,,Netherlands,,,ILLUMINA,NextSeq 500,WGS
SAMEA4732018,ERR2642344,not provided,,,USA,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104039824,ERR2650859,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA111503945,ERR10441456,2020,2020-01-01,2020-12-31,Colombia,,faeces,ILLUMINA,NextSeq 500,WGS
SAMEA111503946,ERR10441459,2020,2020-01-01,2020-12-31,Colombia,,faeces,ILLUMINA,NextSeq 500,WGS
SAMEA1886478,ERR271332,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1886479,ERR271333,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1886485,ERR271334,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1888960,ERR273811,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1888957,ERR273814,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1886487,ERR271335,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1886477,ERR271336,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1886488,ERR271337,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1886484,ERR271339,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1886482,ERR271340,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1888959,ERR273812,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1888952,ERR273817,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1888962,ERR273821,,,,,2a,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104358506,ERR3133896,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358512,ERR3133902,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358529,ERR3133919,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358542,ERR3133932,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358545,ERR3133935,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358554,ERR3133944,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358555,ERR3133945,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358559,ERR3133949,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358560,ERR3133950,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358561,ERR3133951,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358566,ERR3133956,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104351929,ERR2932860,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA2055582,ERR316937,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2055585,ERR316946,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2055586,ERR316949,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2055715,ERR316982,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2059652,ERR316989,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2055721,ERR317000,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA5198199,ERR3016045,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA104358502,ERR3133892,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358503,ERR3133893,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358505,ERR3133895,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358507,ERR3133897,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358517,ERR3133907,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358519,ERR3133909,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358520,ERR3133910,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358521,ERR3133911,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358522,ERR3133912,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358527,ERR3133917,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358531,ERR3133921,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358533,ERR3133923,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358535,ERR3133925,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358541,ERR3133931,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358544,ERR3133934,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358546,ERR3133936,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358557,ERR3133947,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358564,ERR3133954,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358567,ERR3133957,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104358568,ERR3133958,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA104039824,ERR3142441,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA1965894,ERR316942,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2059510,ERR316968,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2056911,ERR316981,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2055718,ERR316991,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2055719,ERR316994,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA5614290,ERR3328329,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5614302,ERR3328485,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615294,ERR3330785,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615312,ERR3330841,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615328,ERR3330959,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615348,ERR3331002,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615356,ERR3331010,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615518,ERR3331167,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615534,ERR3331183,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615538,ERR3331187,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615551,ERR3331200,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615681,ERR3333239,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615690,ERR3333248,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5694262,ERR3358549,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5614097,ERR3328020,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5614098,ERR3328037,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5614289,ERR3328312,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615280,ERR3330647,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615295,ERR3330789,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615313,ERR3330843,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615319,ERR3330938,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615326,ERR3330953,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615336,ERR3330990,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615349,ERR3331003,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615385,ERR3331039,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615386,ERR3331040,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615390,ERR3331044,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615418,ERR3331072,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615439,ERR3331088,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615441,ERR3331090,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615470,ERR3331119,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615484,ERR3331133,2016,2016-01-01,2016-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615532,ERR3331181,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615545,ERR3331194,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1324194,ERR126958,,,,,370076,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1324260,ERR126961,,,,,410370,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1324228,ERR126965,2009,2009-01-01,2009-12-31,South Africa,sh0315_4464319,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1324259,ERR127013,,,,,550865,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1324278,ERR127015,,,,,535661,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1324223,ERR127018,2011,2011-01-01,2011-12-31,South Africa,sh0368_4464372,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1324288,ERR127036,,,,,E2610/72,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1324289,ERR127048,,,,,E126923,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA7160176,ERR4425653,2020-01-29,2020-01-29,2020-01-29,"South Africa, Gauteng",YA00194606_small,"Human, Stool",ILLUMINA,unspecified,WGS
SAMEA2247059,ERR448989,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247061,ERR448991,2009,2009-01-01,2009-12-31,United Kingdom,ERS369458,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247062,ERR448992,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247069,ERR448999,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247075,ERR449005,2011,2011-01-01,2011-12-31,United Kingdom,ERS369472,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247096,ERR449025,2012,2012-01-01,2012-12-31,United Kingdom,ERS369493,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247102,ERR449029,2012,2012-01-01,2012-12-31,United Kingdom,ERS369499,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247103,ERR449030,2012,2012-01-01,2012-12-31,United Kingdom,ERS369500,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247104,ERR449031,2012,2012-01-01,2012-12-31,United Kingdom,ERS369501,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247108,ERR449035,2012,2012-01-01,2012-12-31,United Kingdom,ERS369505,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247109,ERR449036,2012,2012-01-01,2012-12-31,United Kingdom,ERS369506,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247114,ERR449041,2012,2012-01-01,2012-12-31,United Kingdom,ERS369511,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247116,ERR449043,2012,2012-01-01,2012-12-31,United Kingdom,ERS369513,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247120,ERR449047,2013,2013-01-01,2013-12-31,United Kingdom,ERS369517,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247127,ERR449054,2013,2013-01-01,2013-12-31,United Kingdom,ERS369524,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247130,ERR449057,2013,2013-01-01,2013-12-31,United Kingdom,ERS369527,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247132,ERR449059,2013,2013-01-01,2013-12-31,United Kingdom,ERS369529,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247145,ERR449070,2013,2013-01-01,2013-12-31,United Kingdom,ERS369542,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247146,ERR449071,2013,2013-01-01,2013-12-31,United Kingdom,ERS369543,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247148,ERR449073,2013,2013-01-01,2013-12-31,United Kingdom,ERS369545,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2294193,ERR477377,1954,1954-01-01,1954-12-31,Japan,Sf 2a_2457T,Not known,ILLUMINA,Illumina MiSeq,WGS
SAMEA3710486,ERR1364030,2011,2011-01-01,2011-12-31,United Kingdom,4028STDY6274986,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710492,ERR1364033,2011,2011-01-01,2011-12-31,United Kingdom,4028STDY6274989,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710500,ERR1364037,2011,2011-01-01,2011-12-31,United Kingdom,4028STDY6274993,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710504,ERR1364039,2011,2011-01-01,2011-12-31,United Kingdom,4028STDY6274995,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710520,ERR1364047,2011,2011-01-01,2011-12-31,United Kingdom,4028STDY6275003,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710523,ERR1364049,2011,2011-01-01,2011-12-31,United Kingdom,4028STDY6275005,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710528,ERR1364051,2011,2011-01-01,2011-12-31,United Kingdom,4028STDY6275007,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710447,ERR1364052,2012,2012-01-01,2012-12-31,United Kingdom,4028STDY6275010,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710451,ERR1364054,2012,2012-01-01,2012-12-31,United Kingdom,4028STDY6275012,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710457,ERR1364057,2012,2012-01-01,2012-12-31,United Kingdom,4028STDY6275015,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710459,ERR1364058,2012,2012-01-01,2012-12-31,United Kingdom,4028STDY6275016,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710465,ERR1364061,2012,2012-01-01,2012-12-31,United Kingdom,4028STDY6275019,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710467,ERR1364062,2012,2012-01-01,2012-12-31,United Kingdom,4028STDY6275020,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710471,ERR1364064,2012,2012-01-01,2012-12-31,United Kingdom,4028STDY6275022,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710481,ERR1364069,2013,2013-01-01,2013-12-31,United Kingdom,4028STDY6275027,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710489,ERR1364073,2013,2013-01-01,2013-12-31,United Kingdom,4028STDY6275031,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710499,ERR1364078,2013,2013-01-01,2013-12-31,United Kingdom,4028STDY6275036,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710505,ERR1364081,2013,2013-01-01,2013-12-31,United Kingdom,4028STDY6275039,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710517,ERR1364087,2013,2013-01-01,2013-12-31,United Kingdom,4028STDY6275045,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710527,ERR1364092,2013,2013-01-01,2013-12-31,United Kingdom,4028STDY6275050,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710532,ERR1364096,2014,2014-01-01,2014-12-31,United Kingdom,4028STDY6275054,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710534,ERR1364098,2014,2014-01-01,2014-12-31,United Kingdom,4028STDY6275056,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710538,ERR1364102,2014,2014-01-01,2014-12-31,United Kingdom,4028STDY6275060,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710545,ERR1364109,2014,2014-01-01,2014-12-31,United Kingdom,4028STDY6275067,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710553,ERR1364117,2014,2014-01-01,2014-12-31,United Kingdom,4028STDY6275075,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710554,ERR1364118,2014,2014-01-01,2014-12-31,United Kingdom,4028STDY6275076,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710560,ERR1364124,2014,2014-01-01,2014-12-31,United Kingdom,4028STDY6275082,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710564,ERR1364126,2014,2014-01-01,2014-12-31,United Kingdom,4028STDY6275086,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710565,ERR1364127,2014,2014-01-01,2014-12-31,United Kingdom,4028STDY6275087,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3710578,ERR1364139,2014,2014-01-01,2014-12-31,United Kingdom,4028STDY6275100,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA7160175,ERR4425652,2020-01-29,2020-01-29,2020-01-29,"South Africa, Gauteng",YA00194606_big,"Human, Stool",ILLUMINA,unspecified,WGS
SAMEA2247064,ERR448994,2010,2010-01-01,2010-12-31,United Kingdom,ERS369461,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247065,ERR448995,2010,2010-01-01,2010-12-31,United Kingdom,ERS369462,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247066,ERR448996,2010,2010-01-01,2010-12-31,United Kingdom,ERS369463,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247072,ERR449002,,,,,,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247073,ERR449003,2010,2010-01-01,2010-12-31,United Kingdom,ERS369470,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247079,ERR449009,2011,2011-01-01,2011-12-31,United Kingdom,ERS369476,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247080,ERR449010,2011,2011-01-01,2011-12-31,United Kingdom,ERS369477,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247106,ERR449033,2012,2012-01-01,2012-12-31,United Kingdom,ERS369503,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247110,ERR449037,2012,2012-01-01,2012-12-31,United Kingdom,ERS369507,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247111,ERR449038,2012,2012-01-01,2012-12-31,United Kingdom,ERS369508,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247117,ERR449044,2012,2012-01-01,2012-12-31,United Kingdom,ERS369514,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247119,ERR449046,2013,2013-01-01,2013-12-31,United Kingdom,ERS369516,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247121,ERR449048,2013,2013-01-01,2013-12-31,United Kingdom,ERS369518,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247124,ERR449051,2013,2013-01-01,2013-12-31,United Kingdom,ERS369521,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247136,ERR449062,2013,2013-01-01,2013-12-31,United Kingdom,ERS369533,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247137,ERR449063,2013,2013-01-01,2013-12-31,United Kingdom,ERS369534,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247139,ERR449065,2013,2013-01-01,2013-12-31,United Kingdom,ERS369536,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247140,ERR449066,2013,2013-01-01,2013-12-31,United Kingdom,ERS369537,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247141,ERR449067,2013,2013-01-01,2013-12-31,United Kingdom,ERS369538,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247144,ERR449069,2013,2013-01-01,2013-12-31,United Kingdom,ERS369541,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247149,ERR449074,2013,2013-01-01,2013-12-31,United Kingdom,ERS369546,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2247150,ERR449075,2013,2013-01-01,2013-12-31,United Kingdom,ERS369547,Human,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891740,ERR1541622,2009,2009-01-01,2009-12-31,France,4028STDY6330014,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891744,ERR1541626,2010,2010-01-01,2010-12-31,France,4028STDY6330018,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891745,ERR1541627,2010,2010-01-01,2010-12-31,France,4028STDY6330019,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891747,ERR1541629,2010,2010-01-01,2010-12-31,France,4028STDY6330021,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891752,ERR1541633,2011,2011-01-01,2011-12-31,France,4028STDY6330025,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891753,ERR1541634,2012,2012-01-01,2012-12-31,France,4028STDY6330026,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891755,ERR1541636,2012,2012-01-01,2012-12-31,France,4028STDY6330028,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891763,ERR1541644,2013,2013-01-01,2013-12-31,France,4028STDY6330037,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891765,ERR1541646,2013,2013-01-01,2013-12-31,France,4028STDY6330039,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891766,ERR1541647,2013,2013-01-01,2013-12-31,France,4028STDY6330040,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891769,ERR1541650,2013,2013-01-01,2013-12-31,France,4028STDY6330043,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891770,ERR1541651,2014,2014-01-01,2014-12-31,France,4028STDY6330044,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891775,ERR1541655,2014,2014-01-01,2014-12-31,France,4028STDY6330048,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891778,ERR1541658,2014,2014-01-01,2014-12-31,France,4028STDY6330051,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891779,ERR1541659,2014,2014-01-01,2014-12-31,France,4028STDY6330052,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3891780,ERR1541660,2014,2014-01-01,2014-12-31,France,4028STDY6330053,Stool,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA2294202,ERR477386,1954,1954-01-01,1954-12-31,Japan,Sf 2a_2457T_p,Not known,ILLUMINA,Illumina MiSeq,WGS
SAMEA44446918,ERR1777576,2016,2016-01-01,2016-12-31,Ireland,,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55144918,ERR1810415,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55146418,ERR1810417,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55150168,ERR1810422,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55151668,ERR1810424,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55162918,ERR1810437,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55363168,ERR1810581,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55366168,ERR1810585,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA55383418,ERR1810614,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA56757418,ERR1811907,2015,2015-01-01,2015-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA56758168,ERR1811908,2015,2015-01-01,2015-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA56761168,ERR1811912,2015,2015-01-01,2015-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA70027918,ERR1813562,2015,2015-01-01,2015-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA103738918,ERR1865390,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA103741168,ERR1865393,2016,2016-01-01,2016-12-31,Ireland,,Human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA6102413,ERR5160840,,,,,,,ILLUMINA,HiSeq X Ten,WGS
SAMEA2434358,ERR559526,,,,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA48213418,ERR1953677,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48223168,ERR1953689,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48224668,ERR1953691,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48231418,ERR1953700,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48232168,ERR1953701,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48242668,ERR1953713,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA48253918,ERR1953725,,,,,,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA8563074,ERR5708914,2018-08-09,2018-08-08,2018-08-09,Belgium,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA1569680,ERR200348,,,,,K-9138,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1570000,ERR200353,,,,,K-10276,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA1569872,ERR200363,,,,,K-9171,,ILLUMINA,Illumina HiSeq 2000,WGS
