sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMN02840688,SRR1363195,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840689,SRR1363196,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840692,SRR1363199,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840695,SRR1363202,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840701,SRR1363208,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840705,SRR1363212,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840706,SRR1363213,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840710,SRR1363217,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840717,SRR1363224,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840720,SRR1363227,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840725,SRR1363232,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840735,SRR1363242,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840736,SRR1363243,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840737,SRR1363244,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840739,SRR1363246,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840742,SRR1363249,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840744,SRR1363251,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840750,SRR1363257,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840753,SRR1363260,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN17791999,SRR13632625,2020,2020-01-01,2020-12-31,USA:IA,FSIS12037042,Animal-Swine-Market Swine (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN17791995,SRR13632629,2020,2020-01-01,2020-12-31,USA:TX,FSIS12037036,Animal-Cattle-Dairy Cow (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN02840758,SRR1363265,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN02840762,SRR1363269,2013,2013-01-01,2013-12-31,Turkey: Istanbul,K12 MG1655,Lab Evolved,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN12639362,SRR10041583,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639365,SRR10041585,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639367,SRR10041587,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639368,SRR10041588,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639370,SRR10041590,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639372,SRR10041592,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639375,SRR10041595,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639379,SRR10041599,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639380,SRR10041600,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639354,SRR10041601,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639381,SRR10041602,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639386,SRR10041607,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639392,SRR10041614,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639393,SRR10041615,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639394,SRR10041616,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639398,SRR10041620,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639399,SRR10041621,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639403,SRR10041626,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639404,SRR10041627,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639409,SRR10041632,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639411,SRR10041634,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639416,SRR10041639,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639418,SRR10041641,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639358,SRR10041644,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639421,SRR10041645,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639424,SRR10041648,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639426,SRR10041650,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639430,SRR10041654,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639359,SRR10041655,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639431,SRR10041656,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639360,SRR10041661,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639353,SRR10041663,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639363,SRR10041664,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN12639352,SRR10041665,2017,2017-01-01,2017-12-31,missing,str K-12 substr MG1655,Bacteria grown in LB Media,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN10221118,SRR10096473,2017,2017-01-01,2017-12-31,USA:OR,CVM N17EC0326,ground turkey,PACBIO_SMRT,Sequel,WGS
SAMN12730712,SRR10100102,2005,2005-01-01,2005-12-31,Spain,GN-295,pig stool,OXFORD_NANOPORE,MinION,WGS
SAMN12738477,SRR10107339,2017,2017-01-01,2017-12-31,Mozambique,,feces,ILLUMINA,NextSeq 500,WGS
SAMN24058610,SRR17235601,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,711,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24058609,SRR17235602,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,710,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24058854,SRR17235702,2017,2017-01-01,2017-12-31,Israel: Tel Aviv,955,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24058853,SRR17235703,2017,2017-01-01,2017-12-31,Israel: Tel Aviv,954,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24058661,SRR17235765,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,762,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24058557,SRR17235857,2017,2017-01-01,2017-12-31,Israel: Tel Aviv,658,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24058951,SRR17235891,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,1052,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24058900,SRR17235947,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,1001,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN12731318,SRR10112532,2008-01-16,2008-01-16,2008-01-16,Canada: Nova Scotia,,urine,ILLUMINA,Illumina MiSeq,WGS
SAMN17814205,SRR13642947,2020,2020-01-01,2020-12-31,USA:IN,FSIS12035429,Animal-Turkey-Young Turkey (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN24058527,SRR17236152,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,628,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24058525,SRR17236155,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,626,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN17822338,SRR13645530,missing,,,USA,PNUSAE045991,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN17843115,SRR13668385,Not collected,,,Not collected,S2,water,ILLUMINA,Illumina MiSeq,WGS
SAMN17846503,SRR13673746,2020,2020-01-01,2020-12-31,USA:ME,FSIS12137284,Animal-Calf-Bob Veal (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN17846505,SRR13673758,2020,2020-01-01,2020-12-31,USA:TX,FSIS12137282,Animal-Swine-Market Swine (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN17846530,SRR13673770,2021,2021-01-01,2021-12-31,USA:NJ,FSIS12137448,Animal-Goat (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN17849307,SRR13674892,2014,2014-01-01,2014-12-31,Denmark,UVI-02-UVI,urine sample,ILLUMINA,Illumina MiSeq,WGS
SAMN24059315,SRR17276511,2017,2017-01-01,2017-12-31,Israel: Tel Aviv,265,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24059432,SRR17276624,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,382,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24059415,SRR17276643,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,365,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24059414,SRR17276644,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,364,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24059369,SRR17276778,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,319,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24059592,SRR17276824,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,542,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24059437,SRR17276850,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,387,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN17879573,SRR13691323,2021-01,2021-01-01,2021-01-31,United Kingdom: United Kingdom,1089784,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN24059436,SRR17276851,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,386,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24059207,SRR17276884,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,157,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24059114,SRR17277024,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,64,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN24059480,SRR17277026,2018,2018-01-01,2018-12-31,Israel: Tel Aviv,430,urine,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN17898418,SRR13699120,2021,2021-01-01,2021-12-31,USA:CA,FSIS12137629,Animal-Calf-Bob Veal (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN12784253,SRR10140531,2019-01-21,2019-01-21,2019-01-21,Nigeria,MA_105,stool,ILLUMINA,Illumina MiSeq,WGS
SAMN12785069,SRR10142866,2018-08-31,2018-08-30,2018-08-31,China,K-12 MG1655,,ILLUMINA,HiSeq X Ten,WGS
SAMN12785067,SRR10142868,2018-08-31,2018-08-30,2018-08-31,China,K-12 MG1655,,ILLUMINA,HiSeq X Ten,WGS
SAMN12785079,SRR10142874,2018-08-31,2018-08-30,2018-08-31,China,K-12 MG1655,,ILLUMINA,HiSeq X Ten,WGS
SAMN12785078,SRR10142875,2018-08-31,2018-08-30,2018-08-31,China,K-12 MG1655,,ILLUMINA,HiSeq X Ten,WGS
SAMN12785076,SRR10142877,2018-08-31,2018-08-30,2018-08-31,China,K-12 MG1655,,ILLUMINA,HiSeq X Ten,WGS
SAMN12785063,SRR10142882,2018-08-31,2018-08-30,2018-08-31,China,K-12 MG1655,,ILLUMINA,HiSeq X Ten,WGS
SAMN17927454,SRR13724198,2020,2020-01-01,2020-12-31,USA:IA,FSIS12036877,Animal-Turkey-Young Turkey (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN17927733,SRR13724639,2021,2021-01-01,2021-12-31,USA:OK,FSIS12137767,Animal-Chicken-Young Chicken (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN18007133,SRR13748971,2020-01,2020-01-01,2020-01-31,USA:TX,20TX01GT07-EC,ground turkey,ILLUMINA,Illumina MiSeq,WGS
SAMN24018810,SRR17302333,2015-11-12,2015-11-12,2015-11-12,United Kingdom,191843,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN24019274,SRR17302800,2015-04-21,2015-04-20,2015-04-21,United Kingdom,140288,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN24019052,SRR17302886,2016-05-20,2016-05-19,2016-05-20,United Kingdom,278505,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18034691,SRR13767115,N/A,,,,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18034690,SRR13767116,N/A,,,,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN18034687,SRR13767119,N/A,,,,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN24020485,SRR17303939,2015-11-09,2015-11-09,2015-11-09,United Kingdom,191831,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN24297436,SRR17308418,2014-06-09,2014-06-08,2014-06-09,United Kingdom,25294,,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18059274,SRR13785611,2021-01,2021-01-01,2021-01-31,USA:CT,21CT01GT06-EC,turkey,ILLUMINA,Illumina MiSeq,WGS
SAMN03268730,SRR1731948,2013-09-24,2013-09-23,2013-09-24,"USA: Boston, MA",K-12,Mus musculus,ILLUMINA,Illumina MiSeq,WGS
SAMN18096543,SRR13816165,2021-02,2021-02-01,2021-02-28,United Kingdom: United Kingdom,1112413,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN18104155,SRR13823692,2016-05-17,2016-05-16,2016-05-17,France: Port-Saint-Louis,Ec47,cloacal swab,ILLUMINA,NextSeq 500,WGS
SAMN24539592,SRR17398027,2021-12,2021-12-01,2021-12-31,United Kingdom: United Kingdom,1554620,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN24563629,SRR17400009,2021-12,2021-12-01,2021-12-31,United Kingdom: United Kingdom,1555261,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN24591968,SRR17412843,2021,2021-01-01,2021-12-31,USA:WV,FSIS12107895,Animal-Chicken-Young Chicken (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN24589322,SRR17413449,2018-01-29,2018-01-29,2018-01-29,USA: AL,,Not collected,ILLUMINA,Illumina MiSeq,WGS
SAMN24603919,SRR17422693,2018,2018-01-01,2018-12-31,Portugal: Oeiras,K12 (substr.MG1655),,ILLUMINA,NextSeq 500,WGS
SAMN12860499,SRR10209688,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860495,SRR10209692,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860538,SRR10209693,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860535,SRR10209696,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860534,SRR10209697,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860531,SRR10209700,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860530,SRR10209701,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860527,SRR10209705,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860524,SRR10209708,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860521,SRR10209711,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860493,SRR10209713,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860517,SRR10209716,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860511,SRR10209722,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860510,SRR10209723,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860492,SRR10209724,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860504,SRR10209730,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860502,SRR10209732,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860501,SRR10209733,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12860500,SRR10209734,2018-05-05,2018-05-04,2018-05-05,Germany:Kiel,K-12,,ILLUMINA,Illumina HiSeq 4000,WGS
SAMN12879464,SRR10210253,2019,2019-01-01,2019-12-31,USA:WI,FSIS11924173,animal-cattle-steer,ILLUMINA,Illumina MiSeq,WGS
SAMN18120944,SRR13839317,2018/2019,2018-01-01,2019-12-31,Lebanon,53417,,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18128805,SRR13848083,2020,2020-01-01,2020-12-31,Germany,20-MO00070-0,Process water/wastewater (pig slaughterhouse),ILLUMINA,NextSeq 550,WGS
SAMN18133125,SRR13853463,2021,2021-01-01,2021-12-31,missing,PNUSAE068405,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN12881786,SRR10212180,2019-09,2019-08-31,2019-09-30,United Kingdom: United Kingdom,808283,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN24669323,SRR17460821,2019-02-26,2019-02-26,2019-02-26,France: Reunion island,Missing,WWTP outflow Grand Prado,ILLUMINA,NextSeq 550,WGS
SAMN18140679,SRR13858553,2020,2020-01-01,2020-12-31,USA:PA,FSIS12034929,Animal-Swine-Market Swine (cecal),ILLUMINA,Illumina MiSeq,WGS
SAMN24669306,SRR17460840,2019-01-30,2019-01-30,2019-01-30,France: Reunion island,Missing,WWTP inflow Grand Prado,ILLUMINA,NextSeq 550,WGS
SAMN24669297,SRR17460850,2018-12-05,2018-12-05,2018-12-05,France: Reunion island,Missing,WWTP outflow Grand Prado,ILLUMINA,NextSeq 550,WGS
SAMN24669342,SRR17460945,2016-02-05,2016-02-05,2016-02-05,France: Reunion island,Missing,missing,ILLUMINA,NextSeq 550,WGS
SAMN24669465,SRR17461049,2018-04-03,2018-04-02,2018-04-03,France: Reunion island,Missing,missing,ILLUMINA,NextSeq 550,WGS
SAMN24669425,SRR17461093,2018-01-14,2018-01-14,2018-01-14,France: Reunion island,Missing,missing,ILLUMINA,NextSeq 550,WGS
SAMN24669423,SRR17461095,2018-01-19,2018-01-19,2018-01-19,France: Reunion island,Missing,missing,ILLUMINA,NextSeq 550,WGS
SAMN24669198,SRR17461096,2018-03-27,2018-03-26,2018-03-27,France: Reunion island,Missing,WWTP inflow Grand Prado,ILLUMINA,NextSeq 550,WGS
SAMN18144588,SRR13865159,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144587,SRR13865160,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN12904801,SRR10223777,2016,2016-01-01,2016-12-31,missing,K-12 substr MG1730,bacteria grown in LB Media,ILLUMINA,Illumina MiSeq,WGS
SAMN18144651,SRR13865162,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN12904790,SRR10223789,2016,2016-01-01,2016-12-31,missing,K-12 substr MG1719,bacteria grown in LB Media,ILLUMINA,Illumina MiSeq,WGS
SAMN18144643,SRR13865171,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144641,SRR13865173,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144639,SRR13865175,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144637,SRR13865178,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144632,SRR13865183,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144631,SRR13865184,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144629,SRR13865186,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144584,SRR13865187,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144624,SRR13865192,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144623,SRR13865193,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144620,SRR13865196,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144616,SRR13865201,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144614,SRR13865203,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144611,SRR13865206,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144610,SRR13865207,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144579,SRR13865209,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144605,SRR13865213,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144600,SRR13865218,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
SAMN18144578,SRR13865220,2018-03-19,2018-03-19,2018-03-19,Denmark: Kgs. Lyngby,K-12,stool sample,ILLUMINA,Illumina NovaSeq 6000,WGS
