sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy
SAMEA3345084,ERR861668,2014-01-28,2014-01-28,2014-01-28,France,201401464_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA3345085,ERR861669,2014-03-03,2014-03-03,2014-03-03,France,201401573_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA3345090,ERR861674,2014-04-02,2014-04-01,2014-04-02,France,201402408_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA3345096,ERR861680,2014-05-21,2014-05-20,2014-05-21,France,201403956_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMEA3345105,ERR861689,2014-07-07,2014-07-06,2014-07-07,France,201405358_1,Faeces,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN16245495,SRR12697312,missing,,,USA,PNUSAE060667,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16245492,SRR12697314,missing,,,USA,PNUSAE060669,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16245502,SRR12697317,missing,,,USA,PNUSAE060664,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16245532,SRR12697320,missing,,,USA,PNUSAE060668,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16246998,SRR12698632,missing,,,USA,PNUSAE060730,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16258033,SRR12706904,missing,,,USA,PNUSAE060825,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22372414,SRR16469682,missing,,,USA,PNUSAE086506,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16282688,SRR12730968,missing,,,USA,PNUSAE061138,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16283107,SRR12734164,missing,,,USA,PNUSAE061162,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22457163,SRR16518351,2021,2021-01-01,2021-12-31,USA,PNUSAE086844,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22481517,SRR16520397,missing,,,USA,PNUSAE086869,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA13095722,ERR8705906,2021,2021-01-01,2021-12-31,Denmark,,,ILLUMINA,NextSeq 500,WGS
SAMN16294380,SRR12744103,missing,,,USA,PNUSAE061397,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22487403,SRR16526325,2021,2021-01-01,2021-12-31,missing,PNUSAE086874,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22487401,SRR16526326,2021,2021-01-01,2021-12-31,missing,PNUSAE086873,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22514035,SRR16542751,2021,2021-01-01,2021-12-31,missing,PNUSAE087111,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16392963,SRR12791362,missing,,,USA,PNUSAE061923,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16400713,SRR12799154,missing,,,USA,PNUSAE061969,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16408906,SRR12804489,missing,,,USA,PNUSAE062061,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16408902,SRR12804592,missing,,,USA,PNUSAE062056,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16416242,SRR12807930,missing,,,USA,PNUSAE062082,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22562169,SRR16568674,2021-10,2021-09-30,2021-10-31,United Kingdom: United Kingdom,1497628,human,ILLUMINA,Illumina HiSeq 2500,WGS
SAMN22563092,SRR16570866,missing,,,USA,PNUSAE087425,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22563652,SRR16571561,2021,2021-01-01,2021-12-31,missing,PNUSAE087435,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22563657,SRR16571562,2021,2021-01-01,2021-12-31,missing,PNUSAE087428,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22563664,SRR16571564,2021,2021-01-01,2021-12-31,missing,PNUSAE087426,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22563665,SRR16571566,2021,2021-01-01,2021-12-31,missing,PNUSAE087427,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16451761,SRR12827212,missing,,,USA,PNUSAE062287,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22820454,SRR16677033,missing,,,USA,PNUSAE087876,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16451624,SRR12827363,missing,,,USA,PNUSAE062358,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16451446,SRR12827809,missing,,,USA,PNUSAE062364,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22824442,SRR16683968,2021,2021-01-01,2021-12-31,missing,PNUSAE087965,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22825861,SRR16685255,2021,2021-01-01,2021-12-31,missing,PNUSAE088113,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22825863,SRR16685256,2021,2021-01-01,2021-12-31,missing,PNUSAE088110,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22825862,SRR16685259,2021,2021-01-01,2021-12-31,missing,PNUSAE088114,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22835987,SRR16693605,missing,,,USA,PNUSAE088107,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22835985,SRR16693607,missing,,,USA,PNUSAE088108,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22835986,SRR16693808,missing,,,USA,PNUSAE088109,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16480215,SRR12844850,missing,,,USA,PNUSAE062629,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16480284,SRR12844855,missing,,,USA,PNUSAE062628,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16480279,SRR12844858,missing,,,USA,PNUSAE062634,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22841550,SRR16704447,missing,,,USA,PNUSAE088176,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22841578,SRR16704471,missing,,,USA,PNUSAE088178,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22863228,SRR16760879,2021,2021-01-01,2021-12-31,USA,PNUSAE088216,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22863496,SRR16761118,2021,2021-01-01,2021-12-31,missing,PNUSAE088256,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22863501,SRR16761251,2021,2021-01-01,2021-12-31,missing,PNUSAE088255,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16490473,SRR12852582,missing,,,USA,PNUSAE062768,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16510914,SRR12873338,missing,,,USA,PNUSAE062876,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16510909,SRR12873340,missing,,,USA,PNUSAE062883,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16519077,SRR12879971,missing,,,USA,2018C-3503,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16533762,SRR12886136,missing,,,USA,PNUSAE063123,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16533767,SRR12886158,missing,,,USA,PNUSAE063104,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16558805,SRR12901910,missing,,,USA,PNUSAE063198,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN22938693,SRR16828875,2021,2021-01-01,2021-12-31,missing,PNUSAE088502,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16573771,SRR12916562,missing,,,USA,PNUSAE063317,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16573776,SRR12916563,missing,,,USA,PNUSAE063316,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16573785,SRR12916566,missing,,,USA,PNUSAE063314,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16573780,SRR12916567,missing,,,USA,PNUSAE063321,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16574157,SRR12916652,missing,,,USA,PNUSAE063325,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN23007997,SRR16889240,missing,,,USA,PNUSAE088540,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16591969,SRR12935083,missing,,,USA,PNUSAE063409,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16591970,SRR12935084,missing,,,USA,PNUSAE063410,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN23040559,SRR16915058,2021,2021-01-01,2021-12-31,missing,PNUSAE088921,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN23040558,SRR16915059,2021,2021-01-01,2021-12-31,missing,PNUSAE088920,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN23040586,SRR16915062,2021,2021-01-01,2021-12-31,missing,PNUSAE088916,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN23099264,SRR16934397,2021,2021-01-01,2021-12-31,USA,PNUSAE088983,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16615571,SRR12956697,missing,,,USA,PNUSAE056705,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16615576,SRR12956700,missing,,,USA,PNUSAE056707,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16615573,SRR12956704,missing,,,USA,PNUSAE056706,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN23101370,SRR16937633,2021,2021-01-01,2021-12-31,missing,PNUSAE089017,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16628700,SRR12967498,missing,,,USA,PNUSAE063589,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16629945,SRR12967800,missing,,,USA,PNUSAE063643,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16630194,SRR12968032,missing,,,USA,PNUSAE063660,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16630188,SRR12968034,missing,,,USA,PNUSAE063655,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16630193,SRR12968037,missing,,,USA,PNUSAE063658,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16651062,SRR12974240,missing,,,USA,PNUSAE063714,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16676783,SRR12993277,missing,,,USA,PNUSAE041295,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16676719,SRR12993279,missing,,,USA,PNUSAE033164,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16676805,SRR12993280,missing,,,USA,PNUSAE037854,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16676781,SRR12993286,missing,,,USA,PNUSAE037381,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16676760,SRR12993293,missing,,,USA,PNUSAE034778,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16676776,SRR12993297,missing,,,USA,PNUSAE037383,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16676875,SRR12993357,missing,,,USA,PNUSAE032903,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16679420,SRR12995516,missing,,,USA,PNUSAE063857,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA3641082,ERR1289950,,,,,H083320408,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641098,ERR1289958,,,,,H091760268,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641107,ERR1289963,,,,,H093620295,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641163,ERR1289991,,,,,H110980282,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641184,ERR1290001,,,,,H114000412,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641192,ERR1290005,,,,,H115260190,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641202,ERR1290010,,,,,H124000438,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641206,ERR1290012,,,,,H072220282,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641219,ERR1290019,,,,,H074000287,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641222,ERR1290020,,,,,H074520325,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641225,ERR1290022,,,,,H094000317,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641242,ERR1290030,,,,,H112320453,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641248,ERR1290033,,,,,H122840405,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641142,ERR1290068,,,,,201207316,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641148,ERR1290071,,,,,201307374,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641166,ERR1290080,,,,,200905799,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641205,ERR1290100,,,,,201006110,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641228,ERR1290111,,,,,20081815,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641230,ERR1290112,,,,,20082680,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641247,ERR1290121,,,,,201311547,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641255,ERR1290125,,,,,201401695,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641264,ERR1290132,,,,,201407537,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN16710615,SRR13012258,missing,,,USA,PNUSAE064105,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16710625,SRR13012260,missing,,,USA,PNUSAE064109,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16786348,SRR13050765,missing,,,USA,PNUSAE064222,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16811689,SRR13068656,2020,2020-01-01,2020-12-31,USA,PNUSAE064348,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16811685,SRR13068666,2020,2020-01-01,2020-12-31,USA,PNUSAE064328,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN07795422,SRR13071823,missing,,,USA,2017C-3457,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN04482332,SRR13071824,2015-07,2015-06-30,2015-07-31,USA,2015C-5084,stool,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615264,ERR3330631,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615274,ERR3330641,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615275,ERR3330642,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615278,ERR3330645,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615311,ERR3330839,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615335,ERR3330986,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615341,ERR3330995,2016,2016-01-01,2016-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615396,ERR3331050,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615505,ERR3331154,2016,2016-01-01,2016-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615556,ERR3331205,2017,2017-01-01,2017-12-31,,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615689,ERR3333247,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615691,ERR3333249,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615694,ERR3333252,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMEA5615700,ERR3333258,2017,2017-01-01,2017-12-31,Netherlands,,,ILLUMINA,Illumina MiSeq,WGS
SAMN16876639,SRR13118712,missing,,,USA,PNUSAE064685,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN16876636,SRR13118715,missing,,,USA,PNUSAE064682,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA3641088,ERR1289952,,,,,H084900203,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641105,ERR1289962,,,,,H093500535,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641123,ERR1289971,,,,,H101140138,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641155,ERR1289987,,,,,H110340471,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641210,ERR1290014,,,,,H073100239,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641211,ERR1290015,,,,,H073520303,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641213,ERR1290016,,,,,H073560257,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641215,ERR1290017,,,,,H073580115,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641217,ERR1290018,,,,,H073760616,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641259,ERR1290038,,,,,H113240268,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641134,ERR1290064,,,,,201203410,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641152,ERR1290073,,,,,200902613,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641179,ERR1290087,,,,,201000294,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641183,ERR1290089,,,,,201002095,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641218,ERR1290106,,,,,20072523,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641240,ERR1290117,,,,,201307912,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMEA3641266,ERR1290134,,,,,201410939,,ILLUMINA,Illumina HiSeq 2000,WGS
SAMN16961165,SRR13168623,missing,,,USA,PNUSAE064771,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN17004896,SRR13200707,missing,,,USA,PNUSAE065155,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN17064927,SRR13244444,missing,,,missing,PNUSAE065568,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA110008748,ERR9828930,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008754,ERR9828936,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008755,ERR9828937,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008764,ERR9828946,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008765,ERR9828947,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008766,ERR9828948,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008769,ERR9828951,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008772,ERR9828954,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008773,ERR9828955,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008778,ERR9828960,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008780,ERR9828962,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008781,ERR9828963,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008784,ERR9828966,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008785,ERR9828967,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008787,ERR9828969,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008791,ERR9828973,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008792,ERR9828974,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008793,ERR9828975,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008794,ERR9828976,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008796,ERR9828978,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008804,ERR9828986,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008808,ERR9828990,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008814,ERR9828996,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008815,ERR9828997,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008816,ERR9828998,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008817,ERR9828999,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008818,ERR9829000,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008820,ERR9829002,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008823,ERR9829005,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008826,ERR9829008,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008828,ERR9829010,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008835,ERR9829017,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008842,ERR9829024,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008844,ERR9829026,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008847,ERR9829029,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008851,ERR9829033,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008852,ERR9829034,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008853,ERR9829035,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008864,ERR9829046,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008868,ERR9829050,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008881,ERR9829063,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008882,ERR9829064,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008883,ERR9829065,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008890,ERR9829072,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008891,ERR9829073,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008892,ERR9829074,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008898,ERR9829080,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008901,ERR9829083,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008905,ERR9829087,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008906,ERR9829088,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008912,ERR9829094,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008913,ERR9829095,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008914,ERR9829096,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008915,ERR9829097,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008917,ERR9829099,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008921,ERR9829103,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008925,ERR9829107,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008929,ERR9829111,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008930,ERR9829112,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008932,ERR9829114,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008933,ERR9829115,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008934,ERR9829116,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008936,ERR9829118,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008945,ERR9829127,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008951,ERR9829133,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008953,ERR9829135,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008954,ERR9829136,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008957,ERR9829139,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008961,ERR9829143,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008963,ERR9829145,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008965,ERR9829147,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008969,ERR9829151,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008972,ERR9829154,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008974,ERR9829156,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008975,ERR9829157,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008979,ERR9829161,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008980,ERR9829162,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008981,ERR9829163,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008985,ERR9829167,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008992,ERR9829174,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008993,ERR9829175,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110008996,ERR9829178,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110009001,ERR9829183,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110009008,ERR9829190,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110009009,ERR9829191,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110009012,ERR9829194,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110009018,ERR9829200,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110009021,ERR9829203,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110009022,ERR9829204,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110009023,ERR9829205,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110009027,ERR9829209,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMEA110009029,ERR9829211,,,,,,,ILLUMINA,NextSeq 500,WGS
SAMN17084877,SRR13256804,missing,,,USA,PNUSAE065715,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN17088910,SRR13258743,missing,,,USA,PNUSAE065717,missing,ILLUMINA,Illumina MiSeq,WGS
SAMN17112644,SRR13272330,missing,,,USA,PNUSAE065805,missing,ILLUMINA,Illumina MiSeq,WGS
SAMEA8899844,ERR6005606,2009-09-18,2009-09-17,2009-09-18,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA8899845,ERR6005607,2009-10-04,2009-10-03,2009-10-04,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA8899858,ERR6005609,2009-12-31,2009-12-31,2009-12-31,Gambia,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA8900071,ERR6005612,2009-07-27,2009-07-26,2009-07-27,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA8900102,ERR6005614,2010-02-05,2010-02-05,2010-02-05,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA8900090,ERR6005617,2010-02-11,2010-02-11,2010-02-11,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA8900084,ERR6005618,2010-02-16,2010-02-16,2010-02-16,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA8900756,ERR6005640,2010-05-04,2010-05-03,2010-05-04,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA8900778,ERR6005648,2010-05-24,2010-05-23,2010-05-24,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA8900040,ERR6005679,2008-12-17,2008-12-17,2008-12-17,Kenya,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA8900819,ERR6005701,2010-07-13,2010-07-12,2010-07-13,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
SAMEA8900835,ERR6005710,2010-08-16,2010-08-15,2010-08-16,Bangladesh,,Stool,ILLUMINA,Illumina HiSeq 4000,WGS
