sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN04625538,SRR3360230,2008-06,2008-05-31,2008-06-30,USA,2011EL-2099,stool,ILLUMINA,Illumina HiSeq 2500,WGS,2008,06,,,,False
SAMN05004490,SRR3531889,2015-09,2015-08-31,2015-09-30,United Kingdom: None,169621,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05964144,SRR4785507,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,298867,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN05964149,SRR4786157,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,255513,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN05964162,SRR4786377,2013-10,2013-09-30,2013-10-31,United Kingdom: United Kingdom,278034,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,10,,,,False
SAMN05965320,SRR4786560,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,168487,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05964148,SRR4786572,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,260038,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN05965270,SRR4786594,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,309990,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN05965350,SRR4786758,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,277844,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN05965368,SRR4786799,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,150968,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05965341,SRR4786890,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,172314,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN05965331,SRR4786995,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,168315,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05965444,SRR4787173,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,170431,animal,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05965506,SRR4787221,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,260182,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN05965495,SRR4787222,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,306620,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN05965653,SRR4787364,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,270082,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN05965693,SRR4787408,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,172290,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN07672190,SRR4787420,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,149385,water,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05965699,SRR4787422,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,155804,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05965709,SRR4787429,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,262646,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN05965775,SRR4787760,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,254597,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN05965872,SRR4787859,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,275928,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN05966240,SRR4787883,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,249375,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05966242,SRR4787893,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,257012,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN05966265,SRR4787917,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,178815,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN05966538,SRR4788106,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,275921,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN05966698,SRR4788199,2016-02,2016-02-01,2016-02-29,United Kingdom: United Kingdom,223545,food,ILLUMINA,Illumina HiSeq 2500,WGS,2016,02,,,,False
SAMN07672303,SRR4788200,2006-11,2006-11-01,2006-11-30,United Kingdom: United Kingdom,282693,water,ILLUMINA,Illumina HiSeq 2500,WGS,2006,11,,,,False
SAMN05966773,SRR4788250,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,260061,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN05966852,SRR4788316,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,288760,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN05374500,SRR3829511,2016-06-19,2016-06-18,2016-06-19,USA,PNUSAE003504,stool,ILLUMINA,Illumina MiSeq,WGS,2016,06,19,,,False
SAMN05374555,SRR3829787,2006-04-27,2006-04-26,2006-04-27,USA,06-3745,stool,ILLUMINA,Illumina MiSeq,WGS,2006,04,27,,,False
SAMN05374566,SRR3831248,2015-07,2015-06-30,2015-07-31,United Kingdom: North of England,136529,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN05374567,SRR3831249,2015-08,2015-07-31,2015-08-31,United Kingdom: North of England,142238,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05374569,SRR3831837,2015-07,2015-06-30,2015-07-31,United Kingdom: North of England,140719,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN05374571,SRR3831839,2015-07,2015-06-30,2015-07-31,United Kingdom: North of England,136528,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN05374575,SRR3831863,2015-07,2015-06-30,2015-07-31,United Kingdom: North of England,134260,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN05374578,SRR3831925,2015-08,2015-07-31,2015-08-31,United Kingdom: North of England,142241,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05980222,SRR4897053,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,172318,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN05980235,SRR4897077,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,271112,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN05980254,SRR4897100,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,211163,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN05980293,SRR4897132,2005-06,2005-05-31,2005-06-30,United Kingdom: United Kingdom,282699,human,ILLUMINA,Illumina HiSeq 2500,WGS,2005,06,,,,False
SAMN05980379,SRR4897171,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,261914,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN05980382,SRR4897174,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,285907,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN05980408,SRR4897198,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,246206,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05980414,SRR4897200,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,149400,food,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05980441,SRR4897228,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,271113,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN05980438,SRR4897232,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,311407,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN05980451,SRR4897237,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,252362,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05980448,SRR4897239,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,272404,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN05980468,SRR4897251,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,271313,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN05980461,SRR4897254,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,288766,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN05980493,SRR4897288,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,242367,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05980511,SRR4897299,2005-11,2005-11-01,2005-11-30,United Kingdom: United Kingdom,279891,animal,ILLUMINA,Illumina HiSeq 2500,WGS,2005,11,,,,False
SAMN05980518,SRR4897312,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,246160,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05980538,SRR4897327,2009-09,2009-08-31,2009-09-30,United Kingdom: United Kingdom,279895,animal,ILLUMINA,Illumina HiSeq 2500,WGS,2009,09,,,,False
SAMN05980561,SRR4897347,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,272466,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN05980586,SRR4897400,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,249311,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05980714,SRR4897427,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,288978,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN05980724,SRR4897434,2015-12,2015-12-01,2015-12-31,United Kingdom: United Kingdom,202266,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,12,,,,False
SAMN05980721,SRR4897435,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,302522,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN05980720,SRR4897439,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,184500,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05980756,SRR4897457,2016-02,2016-02-01,2016-02-29,United Kingdom: United Kingdom,216336,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,02,,,,False
SAMN05980755,SRR4897460,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,310054,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN05980772,SRR4897478,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,181978,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN05980782,SRR4897489,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,262740,food,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN05980786,SRR4897496,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,170433,animal,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05980778,SRR4897498,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,261330,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN05980793,SRR4897510,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,254605,animal,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN05980808,SRR4897516,2009-08,2009-07-31,2009-08-31,United Kingdom: United Kingdom,174631,human,ILLUMINA,Illumina HiSeq 2500,WGS,2009,08,,,,False
SAMN05980807,SRR4897517,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,277841,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN05980810,SRR4897523,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,310165,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN05980858,SRR4897590,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,214570,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN05980865,SRR4897600,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,149347,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05980942,SRR4897669,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,238443,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
SAMN05980954,SRR4897680,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,272415,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN05980937,SRR4897681,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,247194,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05980951,SRR4897689,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,203981,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN05981004,SRR4897748,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,176392,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN05981001,SRR4897749,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,188187,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05981031,SRR4897762,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,211112,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN05981043,SRR4897767,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,286701,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN05981034,SRR4897783,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,278078,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN05981053,SRR4897796,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,305228,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN05981056,SRR4897809,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,240174,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05981065,SRR4897814,2016-09,2016-08-31,2016-09-30,United Kingdom: United Kingdom,304566,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,09,,,,False
SAMN05733949,SRR4178330,2015-08,2015-07-31,2015-08-31,United Kingdom: Midlands and East of England,146173,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05733982,SRR4179807,2015-08,2015-07-31,2015-08-31,United Kingdom: Midlands and East of England,146175,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05734312,SRR4181491,2015-08,2015-07-31,2015-08-31,United Kingdom: None,153137,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05734285,SRR4181523,2015-07,2015-06-30,2015-07-31,United Kingdom: North of England,154807,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN05734366,SRR4181561,2015-08,2015-07-31,2015-08-31,United Kingdom: South of England,153148,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05734376,SRR4181582,2014-10,2014-09-30,2014-10-31,United Kingdom: South of England,159854,human,ILLUMINA,Illumina HiSeq 2500,WGS,2014,10,,,,False
SAMN05734402,SRR4181608,2015-08,2015-07-31,2015-08-31,United Kingdom: Midlands and East of England,153139,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05735279,SRR4184701,2015-10,2015-09-30,2015-10-31,United Kingdom: None,185405,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN06005896,SRR5005198,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,229050,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
SAMN06005906,SRR5005269,2014-04,2014-03-31,2014-04-30,United Kingdom: United Kingdom,212736,human,ILLUMINA,Illumina HiSeq 2500,WGS,2014,04,,,,False
SAMN06005910,SRR5005270,2013-09,2013-08-31,2013-09-30,United Kingdom: United Kingdom,278033,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,09,,,,False
SAMN06005907,SRR5005276,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,153149,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN06005918,SRR5005283,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,176419,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN06005948,SRR5005323,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,272414,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN06006013,SRR5005412,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,183751,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06006081,SRR5005497,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,272424,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN06006090,SRR5005503,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,166375,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN06006109,SRR5005513,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,257010,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN06006113,SRR5005518,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,176401,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN06006126,SRR5005528,2015-07,2015-06-30,2015-07-31,United Kingdom: United Kingdom,285944,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN06006158,SRR5005532,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,306619,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN06006159,SRR5005536,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,255518,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN06006190,SRR5005549,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,307503,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN07672278,SRR5005608,2004-09,2004-08-31,2004-09-30,United Kingdom: United Kingdom,285926,water,ILLUMINA,Illumina HiSeq 2500,WGS,2004,09,,,,False
SAMN06006226,SRR5006052,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,288762,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN06006230,SRR5006055,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,242399,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN06006252,SRR5006084,2016-07,2016-06-30,2016-07-31,United Kingdom: United Kingdom,278068,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,07,,,,False
SAMN06006277,SRR5006140,2016-06,2016-05-31,2016-06-30,United Kingdom: United Kingdom,264142,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,06,,,,False
SAMN06006293,SRR5006335,2015-07,2015-06-30,2015-07-31,United Kingdom: United Kingdom,142475,food,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN06006393,SRR5006340,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,260196,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN06006413,SRR5006379,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,288977,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN06006423,SRR5006402,2016-08,2016-07-31,2016-08-31,United Kingdom: United Kingdom,288947,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,08,,,,False
SAMN06006424,SRR5006405,2016-10,2016-09-30,2016-10-31,United Kingdom: United Kingdom,307435,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,10,,,,False
SAMN06006454,SRR5006428,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,154822,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN06014869,SRR5017278,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,167056,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN06014954,SRR5017394,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,142158,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN06014958,SRR5017461,2015-12,2015-12-01,2015-12-31,United Kingdom: United Kingdom,195652,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,12,,,,False
SAMN06014977,SRR5017481,2015-06,2015-05-31,2015-06-30,United Kingdom: United Kingdom,129386,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,06,,,,False
SAMN06014976,SRR5017482,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,178930,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN06015030,SRR5017530,2015-06,2015-05-31,2015-06-30,United Kingdom: United Kingdom,127393,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,06,,,,False
SAMN06015026,SRR5017532,2015-07,2015-06-30,2015-07-31,United Kingdom: United Kingdom,130345,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN06015140,SRR5018177,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,235110,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
SAMN06015152,SRR5018251,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,166374,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN06015239,SRR5018275,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,142164,food,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN06015176,SRR5018278,2015-06,2015-05-31,2015-06-30,United Kingdom: United Kingdom,129394,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,06,,,,False
SAMN06015297,SRR5018281,2015-06,2015-05-31,2015-06-30,United Kingdom: United Kingdom,127552,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,06,,,,False
SAMN06015318,SRR5018284,2015-06,2015-05-31,2015-06-30,United Kingdom: United Kingdom,126173,food,ILLUMINA,Illumina HiSeq 2500,WGS,2015,06,,,,False
SAMN06015221,SRR5018292,2009-09,2009-08-31,2009-09-30,United Kingdom: United Kingdom,174633,human,ILLUMINA,Illumina HiSeq 2500,WGS,2009,09,,,,False
SAMN06015388,SRR5018305,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,245503,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN06015356,SRR5018317,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,255510,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN06015548,SRR5018322,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,209700,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN06015498,SRR5018326,2015-08,2015-07-31,2015-08-31,United Kingdom: United Kingdom,142157,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN06015614,SRR5018341,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,178834,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN06015616,SRR5018347,2015-07,2015-06-30,2015-07-31,United Kingdom: United Kingdom,135169,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN06015601,SRR5018353,2015-07,2015-06-30,2015-07-31,United Kingdom: United Kingdom,134256,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN06015586,SRR5018358,2015-07,2015-06-30,2015-07-31,United Kingdom: United Kingdom,140610,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN04191550,SRR2914452,2011-07-20,2011-07-19,2011-07-20,USA:FL,KCJ108,feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS,2011,07,20,FL,4.0,False
SAMN04191551,SRR2914453,2011-07-20,2011-07-19,2011-07-20,USA:FL,FRIK2069,feces (Bos taurus),ILLUMINA,Illumina MiSeq,WGS,2011,07,20,FL,4.0,False
SAMN06016496,SRR5023706,2014-10,2014-09-30,2014-10-31,United Kingdom: United Kingdom,66000,human,ILLUMINA,Illumina HiSeq 2500,WGS,2014,10,,,,False
SAMN06016549,SRR5023713,2014-10,2014-09-30,2014-10-31,United Kingdom: United Kingdom,65941,human,ILLUMINA,Illumina HiSeq 2500,WGS,2014,10,,,,False
SAMN06018449,SRR5023772,2015-06,2015-05-31,2015-06-30,United Kingdom: United Kingdom,129380,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,06,,,,False
SAMN06016503,SRR5023808,2014-10,2014-09-30,2014-10-31,United Kingdom: United Kingdom,65942,human,ILLUMINA,Illumina HiSeq 2500,WGS,2014,10,,,,False
SAMN06018514,SRR5023888,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,254600,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN06018532,SRR5023894,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,257014,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN06018604,SRR5023902,2016-02,2016-02-01,2016-02-29,United Kingdom: United Kingdom,223551,food,ILLUMINA,Illumina HiSeq 2500,WGS,2016,02,,,,False
SAMN06018603,SRR5023911,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,257009,food,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN06018611,SRR5023915,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,231976,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
