sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN32154153,SRR22677497,2022-11,2022-11-01,2022-11-30,United Kingdom: United Kingdom,1779460,human,ILLUMINA,NextSeq 1000,WGS,2022,11,,,,False
SAMN32154159,SRR22677502,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1783302,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32251732,SRR22752152,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1786600,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32277575,SRR22773955,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1787398,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32277623,SRR22777628,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1787399,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32800138,SRR23129964,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1820221,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32298727,SRR22797043,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1789511,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298747,SRR22797062,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1787408,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32298752,SRR22797066,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1788188,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN33579003,SRR23697551,2022-11-21,2022-11-21,2022-11-21,Canada,PNCE003686,stool,ILLUMINA,Illumina MiSeq,WGS,2022,11,21,,,False
SAMN32410412,SRR22893606,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1796481,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32410423,SRR22893630,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1796484,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32410443,SRR22893632,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1798665,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32474163,SRR22909004,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1798805,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32519944,SRR22942743,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1802727,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32519946,SRR22942745,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1802757,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32544004,SRR22957927,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1804096,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32544096,SRR22959297,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1804075,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32629182,SRR23010312,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1806174,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32629184,SRR23010335,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1806117,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32629200,SRR23010351,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1806157,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32629190,SRR23010357,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1806127,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32629193,SRR23010360,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1806147,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32644441,SRR23025659,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1807193,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32644747,SRR23026078,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1807183,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32679285,SRR23051626,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1810714,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32679293,SRR23051634,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1811935,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32679303,SRR23051640,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1811901,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32756237,SRR23092775,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1819578,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32800158,SRR23128786,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1820219,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32868260,SRR23185588,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1824991,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN32868282,SRR23185603,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1824994,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN34027158,SRR24034436,2023-03,2023-03-01,2023-03-31,USA:SC,PNUSAE131320,missing,ILLUMINA,Illumina MiSeq,WGS,2023,03,,SC,4.0,False
SAMN33578999,SRR23701947,2022-03-06,2022-03-06,2022-03-06,Canada,PNCE003682,stool,ILLUMINA,Illumina MiSeq,WGS,2022,03,06,,,False
SAMN33578998,SRR23700499,2021-02-18,2021-02-18,2021-02-18,Canada,PNCE003681,stool,ILLUMINA,Illumina MiSeq,WGS,2021,02,18,,,False
SAMN34138771,SRR24128250,2023-03,2023-03-01,2023-03-31,USA:SC,PNUSAE132197,missing,ILLUMINA,Illumina MiSeq,WGS,2023,03,,SC,4.0,False
SAMN33988380,SRR24018789,2023-03,2023-03-01,2023-03-31,missing,PNUSAE131245,missing,ILLUMINA,Illumina MiSeq,WGS,2023,03,,,,False
SAMN34081531,SRR24081132,2023-03,2023-03-01,2023-03-31,USA:SC,PNUSAE131815,missing,ILLUMINA,Illumina MiSeq,WGS,2023,03,,SC,4.0,False
SAMN03993962,SRR2535185,2015-07,2015-06-30,2015-07-31,USA,PNUSAE001254,stool,ILLUMINA,Illumina MiSeq,WGS,2015,07,,,,False
SAMN03993965,SRR2535183,2015-07,2015-06-30,2015-07-31,USA,PNUSAE001252,stool,ILLUMINA,Illumina MiSeq,WGS,2015,07,,,,False
SAMN03993961,SRR2535184,2015-07,2015-06-30,2015-07-31,USA,PNUSAE001253,stool,ILLUMINA,Illumina MiSeq,WGS,2015,07,,,,False
SAMN30077589,SRR20728083,2020-10-26,2020-10-26,2020-10-26,Spain: Barcelona,SH258,feces,ILLUMINA,Illumina MiSeq,WGS,2020,10,26,,,False
SAMN30077586,SRR20728087,2020-08-05,2020-08-04,2020-08-05,Spain: Barcelona,SH255,feces,ILLUMINA,Illumina MiSeq,WGS,2020,08,05,,,False
SAMN30077585,SRR20728088,2020-08-04,2020-08-03,2020-08-04,Spain: Barcelona,SH254,feces,ILLUMINA,Illumina MiSeq,WGS,2020,08,04,,,False
SAMN30077581,SRR20728092,2020-01-14,2020-01-14,2020-01-14,Spain: Barcelona,SH250,feces,ILLUMINA,Illumina MiSeq,WGS,2020,01,14,,,False
SAMN32800215,SRR23130206,2023-01,2023-01-01,2023-01-31,United Kingdom: United Kingdom,1820150,human,ILLUMINA,NextSeq 1000,WGS,2023,01,,,,False
SAMN30077596,SRR20728076,2021-03-08,2021-03-08,2021-03-08,Spain: Barcelona,SH265,feces,ILLUMINA,Illumina MiSeq,WGS,2021,03,08,,,False
SAMN30153685,SRR20829155,2022-07,2022-06-30,2022-07-31,United Kingdom: United Kingdom,1676369,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,07,,,,False
SAMN28815164,SRR19509747,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1638579,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28864611,SRR19542940,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1640872,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28864608,SRR19542995,2022-05,2022-04-30,2022-05-31,United Kingdom: United Kingdom,1640938,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,05,,,,False
SAMN28885525,SRR19551936,2018-08-13,2018-08-12,2018-08-13,Belgium,,,ILLUMINA,Illumina MiSeq,WGS,2018,08,13,,,False
SAMN29012391,SRR19638789,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1644778,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29012387,SRR19638808,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1644758,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29151366,SRR19691585,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1647586,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29251721,SRR19785327,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1650187,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29268807,SRR19806076,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1650654,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29358435,SRR19854657,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1651150,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29358468,SRR19854690,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1651145,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN29378505,SRR19868398,2022-06,2022-05-31,2022-06-30,United Kingdom: United Kingdom,1652515,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,06,,,,False
SAMN32301243,SRR22801747,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1790991,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32352410,SRR22851295,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1791465,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN32353058,SRR22852578,2022-12,2022-12-01,2022-12-31,United Kingdom: United Kingdom,1793142,human,ILLUMINA,NextSeq 1000,WGS,2022,12,,,,False
SAMN30077613,SRR20728057,2021-12-13,2021-12-13,2021-12-13,Spain: Barcelona,SH285,feces,ILLUMINA,Illumina MiSeq,WGS,2021,12,13,,,False
SAMN30077575,SRR20728099,2021-08-03,2021-08-02,2021-08-03,Spain: Barcelona,SH244,feces,ILLUMINA,Illumina MiSeq,WGS,2021,08,03,,,False
SAMN04625577,SRR3360203,2015-08,2015-07-31,2015-08-31,United Kingdom: None,144013,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05734369,SRR4181575,2015-09,2015-08-31,2015-09-30,United Kingdom: London,158943,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN09214243,SRR7172066,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,527594,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09214239,SRR7172068,2018-04,2018-03-31,2018-04-30,United Kingdom: United Kingdom,526170,human,ILLUMINA,Illumina HiSeq 2500,WGS,2018,04,,,,False
SAMN09266788,SRR7221220,2017-06,2017-05-31,2017-06-30,United Kingdom: United Kingdom,381347,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,06,,,,False
SAMN09266932,SRR7221238,2017-02,2017-02-01,2017-02-28,United Kingdom: United Kingdom,342556,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,02,,,,False
SAMN09266983,SRR7221281,2017-11,2017-11-01,2017-11-30,United Kingdom: United Kingdom,452005,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,11,,,,False
SAMN09268874,SRR7223152,2017-05,2017-04-30,2017-05-31,United Kingdom: United Kingdom,370024,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,05,,,,False
SAMN09457611,SRR7367395,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,349287,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09458008,SRR7367433,2017-03,2017-03-01,2017-03-31,United Kingdom: United Kingdom,348787,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,03,,,,False
SAMN09457760,SRR7367463,2017-09,2017-08-31,2017-09-30,United Kingdom: United Kingdom,418259,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,09,,,,False
SAMN09462840,SRR7401619,2017-07,2017-06-30,2017-07-31,United Kingdom: United Kingdom,388706,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,07,,,,False
SAMN09462909,SRR7401695,2016-11,2016-11-01,2016-11-30,United Kingdom: United Kingdom,321053,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,11,,,,False
SAMN30953176,SRR21662336,2022-09,2022-08-31,2022-09-30,United Kingdom: United Kingdom,1707147,human,ILLUMINA,Illumina HiSeq 2500,WGS,2022,09,,,,False
SAMN04362088,SRR3146316,2015-10,2015-09-30,2015-10-31,USA,PNUSAE001946,stool,ILLUMINA,Illumina MiSeq,WGS,2015,10,,,,False
SAMN04362089,SRR3146317,2015-10,2015-09-30,2015-10-31,USA,PNUSAE001947,stool,ILLUMINA,Illumina MiSeq,WGS,2015,10,,,,False
SAMN04577857,SRR3289514,2015-07,2015-06-30,2015-07-31,United Kingdom: None,136538,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN04577865,SRR3289523,2015-07,2015-06-30,2015-07-31,United Kingdom: None,140626,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN04577867,SRR3289525,2011-03,2011-03-01,2011-03-31,United Kingdom: None,125986,human,ILLUMINA,Illumina HiSeq 2500,WGS,2011,03,,,,False
SAMN04577902,SRR3289542,2015-08,2015-07-31,2015-08-31,United Kingdom: None,142255,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577904,SRR3289544,2015-08,2015-07-31,2015-08-31,United Kingdom: None,152503,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577908,SRR3289549,2012-10,2012-09-30,2012-10-31,United Kingdom: None,126035,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,10,,,,False
SAMN04577913,SRR3289556,2015-08,2015-07-31,2015-08-31,United Kingdom: None,149260,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577935,SRR3289568,2013-01,2013-01-01,2013-01-31,United Kingdom: None,135136,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,01,,,,False
SAMN04577940,SRR3289573,2015-08,2015-07-31,2015-08-31,United Kingdom: None,143638,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577942,SRR3289576,2013-02,2013-02-01,2013-02-28,United Kingdom: None,126039,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,02,,,,False
SAMN04577943,SRR3289577,2005-04,2005-03-31,2005-04-30,United Kingdom: None,135115,human,ILLUMINA,Illumina HiSeq 2500,WGS,2005,04,,,,False
SAMN04577945,SRR3289579,2011-09,2011-08-31,2011-09-30,United Kingdom: None,125996,human,ILLUMINA,Illumina HiSeq 2500,WGS,2011,09,,,,False
SAMN04577948,SRR3289582,2015-08,2015-07-31,2015-08-31,United Kingdom: None,142673,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577949,SRR3289583,2015-08,2015-07-31,2015-08-31,United Kingdom: None,161892,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577951,SRR3289586,2012-07,2012-06-30,2012-07-31,United Kingdom: None,126018,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,07,,,,False
SAMN04577953,SRR3289588,2015-08,2015-07-31,2015-08-31,United Kingdom: None,152346,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577954,SRR3289589,2013-01,2013-01-01,2013-01-31,United Kingdom: None,135135,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,01,,,,False
SAMN04577957,SRR3289593,2015-07,2015-06-30,2015-07-31,United Kingdom: None,140717,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN04577960,SRR3289596,2009-08,2009-07-31,2009-08-31,United Kingdom: None,125982,human,ILLUMINA,Illumina HiSeq 2500,WGS,2009,08,,,,False
SAMN04577962,SRR3289598,2012-12,2012-12-01,2012-12-31,United Kingdom: None,126056,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,,,False
SAMN04577969,SRR3289606,2011-09,2011-08-31,2011-09-30,United Kingdom: None,126024,human,ILLUMINA,Illumina HiSeq 2500,WGS,2011,09,,,,False
SAMN04577970,SRR3289607,2015-08,2015-07-31,2015-08-31,United Kingdom: None,152348,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577974,SRR3289612,2015-08,2015-07-31,2015-08-31,United Kingdom: None,152505,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577979,SRR3289618,2015-08,2015-07-31,2015-08-31,United Kingdom: None,142674,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577981,SRR3289620,2015-07,2015-06-30,2015-07-31,United Kingdom: None,136540,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN04577984,SRR3289623,2015-07,2015-06-30,2015-07-31,United Kingdom: None,140718,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN04577854,SRR3289511,2015-08,2015-07-31,2015-08-31,United Kingdom: None,149266,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577859,SRR3289517,2012-06,2012-05-31,2012-06-30,United Kingdom: None,135125,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,06,,,,False
SAMN04577860,SRR3289518,2015-07,2015-06-30,2015-07-31,United Kingdom: None,136539,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN04577862,SRR3289520,2012-04,2012-03-31,2012-04-30,United Kingdom: None,126003,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,04,,,,False
SAMN04577863,SRR3289521,2015-08,2015-07-31,2015-08-31,United Kingdom: None,149259,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577869,SRR3289527,2015-08,2015-07-31,2015-08-31,United Kingdom: None,142518,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577870,SRR3289528,2012-07,2012-06-30,2012-07-31,United Kingdom: None,126017,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,07,,,,False
SAMN04577875,SRR3289533,2013-02,2013-02-01,2013-02-28,United Kingdom: None,126051,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,02,,,,False
SAMN04577899,SRR3289538,2015-08,2015-07-31,2015-08-31,United Kingdom: None,146066,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577906,SRR3289547,2015-08,2015-07-31,2015-08-31,United Kingdom: None,149198,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577909,SRR3289550,2015-08,2015-07-31,2015-08-31,United Kingdom: None,143526,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577911,SRR3289552,2015-08,2015-07-31,2015-08-31,United Kingdom: None,152353,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577934,SRR3289567,2015-08,2015-07-31,2015-08-31,United Kingdom: None,149253,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577937,SRR3289570,2005-04,2005-03-31,2005-04-30,United Kingdom: None,135114,human,ILLUMINA,Illumina HiSeq 2500,WGS,2005,04,,,,False
SAMN04577938,SRR3289571,2012-10,2012-09-30,2012-10-31,United Kingdom: None,135131,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,10,,,,False
SAMN04577947,SRR3289581,2013-02,2013-02-01,2013-02-28,United Kingdom: None,126008,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,02,,,,False
SAMN04577952,SRR3289587,2015-08,2015-07-31,2015-08-31,United Kingdom: None,152351,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577955,SRR3289590,2011-09,2011-08-31,2011-09-30,United Kingdom: None,135121,human,ILLUMINA,Illumina HiSeq 2500,WGS,2011,09,,,,False
SAMN04577956,SRR3289592,2015-08,2015-07-31,2015-08-31,United Kingdom: None,144019,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577959,SRR3289595,2012-10,2012-09-30,2012-10-31,United Kingdom: None,126022,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,10,,,,False
SAMN04577963,SRR3289599,2012-12,2012-12-01,2012-12-31,United Kingdom: None,126004,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,,,False
SAMN04577964,SRR3289601,2011-04,2011-03-31,2011-04-30,United Kingdom: None,135120,human,ILLUMINA,Illumina HiSeq 2500,WGS,2011,04,,,,False
SAMN04577967,SRR3289604,2015-08,2015-07-31,2015-08-31,United Kingdom: None,144014,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577968,SRR3289605,2012-12,2012-12-01,2012-12-31,United Kingdom: None,125993,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,,,False
SAMN04577971,SRR3289609,2012-12,2012-12-01,2012-12-31,United Kingdom: None,125984,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,,,False
SAMN04577972,SRR3289610,2015-08,2015-07-31,2015-08-31,United Kingdom: None,142672,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04577975,SRR3289613,2013-02,2013-02-01,2013-02-28,United Kingdom: None,126037,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,02,,,,False
SAMN04577978,SRR3289617,2013-02,2013-02-01,2013-02-28,United Kingdom: None,135138,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,02,,,,False
SAMN04577980,SRR3289619,2015-07,2015-06-30,2015-07-31,United Kingdom: None,142484,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,07,,,,False
SAMN04577982,SRR3289621,2008-11,2008-11-01,2008-11-30,United Kingdom: None,126038,human,ILLUMINA,Illumina HiSeq 2500,WGS,2008,11,,,,False
SAMN04577983,SRR3289622,2013-02,2013-02-01,2013-02-28,United Kingdom: None,126023,human,ILLUMINA,Illumina HiSeq 2500,WGS,2013,02,,,,False
SAMN04625582,SRR3360198,2012-11,2012-11-01,2012-11-30,United Kingdom: None,135132,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,11,,,,False
SAMN04625540,SRR3360228,2011-06,2011-05-31,2011-06-30,United Kingdom: None,126026,human,ILLUMINA,Illumina HiSeq 2500,WGS,2011,06,,,,False
SAMN05004437,SRR3531845,2015-09,2015-08-31,2015-09-30,United Kingdom: None,170353,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05004512,SRR3531911,2015-09,2015-08-31,2015-09-30,United Kingdom: None,169626,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05733972,SRR4179380,2015-08,2015-07-31,2015-08-31,United Kingdom: Midlands and East of England,144016,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05735284,SRR4184711,2015-10,2015-09-30,2015-10-31,United Kingdom: South of England,181983,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN05735341,SRR4184790,2015-11,2015-11-01,2015-11-30,United Kingdom: North of England,184404,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05735420,SRR4184843,2015-11,2015-11-01,2015-11-30,United Kingdom: North of England,190615,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05750729,SRR4193214,2016-01,2016-01-01,2016-01-31,United Kingdom: London,203674,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN05750738,SRR4193920,2015-11,2015-11-01,2015-11-30,United Kingdom: London,191926,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05965314,SRR4786301,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,257418,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN05965399,SRR4787082,2016-05,2016-04-30,2016-05-31,United Kingdom: United Kingdom,255566,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,05,,,,False
SAMN05965498,SRR4787220,2016-04,2016-03-31,2016-04-30,United Kingdom: United Kingdom,246210,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,04,,,,False
SAMN05965678,SRR4787392,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,189255,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05965757,SRR4787737,2015-10,2015-09-30,2015-10-31,United Kingdom: United Kingdom,175603,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN05965814,SRR4787790,2015-09,2015-08-31,2015-09-30,United Kingdom: United Kingdom,158944,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05966224,SRR4787865,2016-03,2016-03-01,2016-03-31,United Kingdom: United Kingdom,238743,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
