sample_accession,run_accession,collection_date,collection_date_start,collection_date_end,country,strain,isolation_source,instrument_platform,instrument_model,library_strategy,year,month,day,state,hhs_region,has_long_read
SAMN04263323,SRR2915228,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263326,SRR2915231,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263340,SRR2915245,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263341,SRR2915246,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263344,SRR2915249,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263346,SRR2915251,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04263371,SRR2915276,2014-06-01,2014-05-31,2014-06-01,"USA:Bloomington, IN",K12 MG1655,lab evolved,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,01,IN,5.0,False
SAMN04881293,SRR3438299,1999-06-10,1999-06-09,1999-06-10,Singapore,MOD1-EC6216,feces,ILLUMINA,Illumina MiSeq,WGS,1999,06,10,,,False
SAMN04881294,SRR3438300,1999-06-10,1999-06-09,1999-06-10,Singapore,MOD1-EC6217,feces,ILLUMINA,Illumina MiSeq,WGS,1999,06,10,,,False
SAMN04881298,SRR3438304,1985-11-26,1985-11-26,1985-11-26,USA:MD,MOD1-EC6221,lung,ILLUMINA,Illumina MiSeq,WGS,1985,11,26,MD,3.0,False
SAMN04881310,SRR3438317,1986-03-14,1986-03-14,1986-03-14,USA:VA,MOD1-EC6233,feces,ILLUMINA,Illumina MiSeq,WGS,1986,03,14,VA,3.0,False
SAMN04395989,SRR3160262,2014-06-23,2014-06-22,2014-06-23,USA:CA,FSIS 210098830,Animal-Turkey-Young Turkey,ILLUMINA,NextSeq 500,WGS,2014,06,23,CA,9.0,False
SAMN04396006,SRR3160279,2014-06-27,2014-06-26,2014-06-27,USA:ME,FSIS 210099685,animal-cattle-dairy cow,ILLUMINA,NextSeq 500,WGS,2014,06,27,ME,1.0,False
SAMN04396007,SRR3160280,2014-06-27,2014-06-26,2014-06-27,USA:PA,FSIS 210099686,animal-swine-market swine,ILLUMINA,NextSeq 500,WGS,2014,06,27,PA,3.0,False
SAMN04396038,SRR3160310,2014-05-30,2014-05-29,2014-05-30,USA:MO,FSIS 210094206,Animal-Turkey-Young Turkey,ILLUMINA,NextSeq 500,WGS,2014,05,30,MO,7.0,False
SAMN04902892,SRR3465506,2013-12-31,2013-12-31,2013-12-31,USA:IL,MOD1-EC6206,small intestine,ILLUMINA,Illumina MiSeq,WGS,2013,12,31,IL,5.0,False
SAMN04568147,SRR3241857,2014-06,2014-05-31,2014-06-30,United Kingdom: London,93278,human,ILLUMINA,Illumina HiSeq 2500,WGS,2014,06,,,,False
SAMN04573451,SRR3282418,2015-01-25,2015-01-25,2015-01-25,China: Tianjin,A253,wastewater treatment plant,ILLUMINA,Illumina HiSeq 2000,WGS,2015,01,25,,,False
SAMN04910043,SRR3480972,2014-10-15,2014-10-14,2014-10-15,"USA: Gambier, OH",K-12,96-well Microtiter plate,ILLUMINA,Illumina MiSeq,WGS,2014,10,15,OH,5.0,False
SAMN04910056,SRR3480976,2014-10-15,2014-10-14,2014-10-15,"USA: Gambier, OH",K-12,96-well Microtiter plate,ILLUMINA,Illumina MiSeq,WGS,2014,10,15,OH,5.0,False
SAMN04910059,SRR3480978,2014-10-15,2014-10-14,2014-10-15,"USA: Gambier, OH",K-12,96-well Microtiter plate,ILLUMINA,Illumina MiSeq,WGS,2014,10,15,OH,5.0,False
SAMN04910033,SRR3480979,2014-10-15,2014-10-14,2014-10-15,"USA: Gambier, OH",K-12,96-well Microtiter plate,ILLUMINA,Illumina MiSeq,WGS,2014,10,15,OH,5.0,False
SAMN04910038,SRR3480982,2014-10-15,2014-10-14,2014-10-15,"USA: Gambier, OH",K-12,96-well Microtiter plate,ILLUMINA,Illumina MiSeq,WGS,2014,10,15,OH,5.0,False
SAMN04910040,SRR3480984,2014-10-15,2014-10-14,2014-10-15,"USA: Gambier, OH",K-12,96-well Microtiter plate,ILLUMINA,Illumina MiSeq,WGS,2014,10,15,OH,5.0,False
SAMN04913874,SRR3481039,2015-08-28,2015-08-27,2015-08-28,"USA: Gambier, OH",K-12,96-well Microtiter plate,ILLUMINA,Illumina MiSeq,WGS,2015,08,28,OH,5.0,False
SAMN04992193,SRR3971772,1996-01-15,1996-01-15,1996-01-15,USA:PA,MOD1-EC6827,bovine cow peritoneum,ILLUMINA,Illumina MiSeq,WGS,1996,01,15,PA,3.0,False
SAMN05596416,SRR4046423,2014-01-23,2014-01-23,2014-01-23,USA:TN,MOD1-EC3647,feces sow (Sus scrofa),ILLUMINA,Illumina MiSeq,WGS,2014,01,23,TN,4.0,False
SAMN05750752,SRR4195476,2015-12,2015-12-01,2015-12-31,United Kingdom: None,196378,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,12,,,,False
SAMN06030703,SRR5030805,2016-01,2016-01-01,2016-01-31,United Kingdom: United Kingdom,209974,animal,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN05163719,SRR3574242,2016-02,2016-02-01,2016-02-29,United Kingdom: None,218371,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,02,,,,False
SAMN05163752,SRR3574275,2016-03,2016-03-01,2016-03-31,United Kingdom: None,235020,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,03,,,,False
SAMN05163758,SRR3574281,2016-01,2016-01-01,2016-01-31,United Kingdom: None,208917,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN05163761,SRR3574284,2015-08,2015-07-31,2015-08-31,United Kingdom: None,143510,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN04992143,SRR3974867,1995-01-27,1995-01-27,1995-01-27,USA:DC,MOD1-EC6795,feces,ILLUMINA,NextSeq 500,WGS,1995,01,27,DC,3.0,False
SAMN05170568,SRR3578159,2015-11,2015-11-01,2015-11-30,United Kingdom: None,188342,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05170675,SRR3578583,2015-11,2015-11-01,2015-11-30,United Kingdom: None,188346,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05170816,SRR3578658,2016-01,2016-01-01,2016-01-31,United Kingdom: None,205710,human,ILLUMINA,Illumina HiSeq 2500,WGS,2016,01,,,,False
SAMN05596197,SRR4294964,2014-10-29,2014-10-29,2014-10-29,USA:MS,MOD1-EC3545,feces young chicken (Gallus gallus domesticus),ILLUMINA,NextSeq 500,WGS,2014,10,29,MS,4.0,False
SAMN05170880,SRR3578915,2015-09,2015-08-31,2015-09-30,United Kingdom: None,168307,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05171627,SRR3581319,2015-11,2015-11-01,2015-11-30,United Kingdom: None,188154,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN05171819,SRR3581354,2015-08,2015-07-31,2015-08-31,United Kingdom: None,155583,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05171820,SRR3581355,2015-10,2015-09-30,2015-10-31,United Kingdom: None,182131,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN05171848,SRR3581376,2015-10,2015-09-30,2015-10-31,United Kingdom: None,181958,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,10,,,,False
SAMN05171891,SRR3581433,2015-09,2015-08-31,2015-09-30,United Kingdom: None,168309,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,09,,,,False
SAMN05171894,SRR3581436,2015-08,2015-07-31,2015-08-31,United Kingdom: None,153147,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,08,,,,False
SAMN05966269,SRR4787913,2015-11,2015-11-01,2015-11-30,United Kingdom: United Kingdom,188156,human,ILLUMINA,Illumina HiSeq 2500,WGS,2015,11,,,,False
SAMN06030798,SRR5031180,2015-12,2015-12-01,2015-12-31,United Kingdom: United Kingdom,195597,food,ILLUMINA,Illumina HiSeq 2500,WGS,2015,12,,,,False
SAMN04992417,SRR3657317,1990-11-19,1990-11-19,1990-11-19,USA:PA,MOD1-EC6587,avian liver (Gallus gallus domesticus),ILLUMINA,Illumina MiSeq,WGS,1990,11,19,PA,3.0,False
SAMN07677100,SRR6111542,2012-11-12,2012-11-12,2012-11-12,USA,FMC_UTI_02889,missing,ILLUMINA,Illumina HiSeq 2500,WGS,2012,11,12,,,False
SAMN07677353,SRR6111567,2012-11-15,2012-11-15,2012-11-15,USA,121_CN-17_B10_M2_C4_P1,missing,ILLUMINA,Illumina HiSeq 2500,WGS,2012,11,15,,,False
SAMN07677315,SRR6111656,2012-11-15,2012-11-15,2012-11-15,USA,114_CN-10_B36_M1_C4_P2,missing,ILLUMINA,Illumina HiSeq 2500,WGS,2012,11,15,,,False
SAMN07677248,SRR6111935,2012-11-30,2012-11-30,2012-11-30,USA,102_CN-10_B33_M1_C1_2_P2,missing,ILLUMINA,Illumina HiSeq 2500,WGS,2012,11,30,,,False
SAMN04993214,SRR6787520,1980-06-20,1980-06-19,1980-06-20,USA:CO,MOD1-EC5651,feces (Sus domesticus),ILLUMINA,Illumina MiSeq,WGS,1980,06,20,CO,8.0,False
SAMN04992376,SRR3695759,1991-12-20,1991-12-20,1991-12-20,USA:NY,MOD1-EC7010,water,ILLUMINA,Illumina MiSeq,WGS,1991,12,20,NY,2.0,False
SAMN05294226,SRR3721968,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 103,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294235,SRR3721978,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 112,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294238,SRR3721981,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 115,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294242,SRR3721985,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 119,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294244,SRR3721988,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 121,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294246,SRR3721990,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 123,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294248,SRR3721992,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 125,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294250,SRR3721994,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 127,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294253,SRR3721997,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 130,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294256,SRR3722001,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 133,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294257,SRR3722002,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 134,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294259,SRR3722004,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 136,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294261,SRR3722006,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 138,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294272,SRR3722018,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 149,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294274,SRR3722021,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 151,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294277,SRR3722024,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 154,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294290,SRR3722038,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 167,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294141,SRR3722042,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 18,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294294,SRR3722043,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 171,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294298,SRR3722048,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 175,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294299,SRR3722049,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 176,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294142,SRR3722055,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 19,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294305,SRR3722057,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 182,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294311,SRR3722064,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 188,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294312,SRR3722065,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 189,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294143,SRR3722067,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 20,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294315,SRR3722070,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 192,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294316,SRR3722071,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 193,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294319,SRR3722074,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 196,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294320,SRR3722076,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 197,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294326,SRR3722085,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 203,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294329,SRR3722088,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 206,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294333,SRR3722092,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 210,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294337,SRR3722097,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 214,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294340,SRR3722100,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 217,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294343,SRR3722103,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 220,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294146,SRR3722104,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 23,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294348,SRR3722109,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 225,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294350,SRR3722111,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 227,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294360,SRR3722122,2012-10,2012-09-30,2012-10-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location S6,ILLUMINA,Illumina MiSeq,WGS,2012,10,,MA,1.0,False
SAMN05294362,SRR3722124,2012-10,2012-09-30,2012-10-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location S8,ILLUMINA,Illumina MiSeq,WGS,2012,10,,MA,1.0,False
SAMN05294363,SRR3722125,2012-10,2012-09-30,2012-10-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location S9,ILLUMINA,Illumina HiSeq 2500,WGS,2012,10,,MA,1.0,False
SAMN05294365,SRR3722128,2012-10,2012-09-30,2012-10-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location S11,ILLUMINA,Illumina MiSeq,WGS,2012,10,,MA,1.0,False
SAMN05294371,SRR3722134,2012-10,2012-09-30,2012-10-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location S17,ILLUMINA,Illumina MiSeq,WGS,2012,10,,MA,1.0,False
SAMN05294151,SRR3722141,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 28,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294156,SRR3722147,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 33,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294160,SRR3722151,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 37,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294161,SRR3722152,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 38,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294169,SRR3722181,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 46,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294178,SRR3722191,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 55,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294192,SRR3722206,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 69,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294198,SRR3722213,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 75,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN05294207,SRR3722223,2012-12,2012-12-01,2012-12-31,USA: Boston,BW25113 - KEIO dlacA,Evolution Experiment Location 84,ILLUMINA,Illumina HiSeq 2500,WGS,2012,12,,MA,1.0,False
SAMN09456939,SRR7367201,2012-02,2012-02-01,2012-02-29,United Kingdom: United Kingdom,406654,human,ILLUMINA,Illumina HiSeq 2500,WGS,2012,02,,,,False
SAMN09457868,SRR7367428,2017-12,2017-12-01,2017-12-31,United Kingdom: United Kingdom,461146,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,12,,,,False
SAMN09458600,SRR7367554,2017-10,2017-09-30,2017-10-31,United Kingdom: United Kingdom,431375,human,ILLUMINA,Illumina HiSeq 2500,WGS,2017,10,,,,False
SAMN09579997,SRR7469876,2009-07-28,2009-07-27,2009-07-28,Australia,AVC123,,ILLUMINA,Illumina HiSeq 2500,WGS,2009,07,28,,,False
SAMN05275888,SRR3734491,2012-03,2012-03-01,2012-03-31,USA:CA,CDPHFDLB-F12M00493-2,raw milk,ILLUMINA,Illumina MiSeq,WGS,2012,03,,CA,9.0,False
SAMN05290638,SRR3736530,2014-03-01,2014-03-01,2014-03-01,Denmark,DTU-1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,01,,,False
SAMN05290640,SRR3736532,2014-03-03,2014-03-03,2014-03-03,Denmark,DTU-1_1_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,03,,,False
SAMN05290641,SRR3736533,2014-03-04,2014-03-04,2014-03-04,Denmark,DTU-1_1_1_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,04,,,False
SAMN05290642,SRR3736537,2014-03-05,2014-03-05,2014-03-05,Denmark,DTU-1_1_1_1_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,05,,,False
SAMN05290643,SRR3736538,2014-03-06,2014-03-06,2014-03-06,Denmark,DTU-1_1_1_1_1_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,06,,,False
SAMN05290645,SRR3736540,2014-03-07,2014-03-07,2014-03-07,Denmark,DTU-1_1_1_1_1_1_2,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,07,,,False
SAMN05290650,SRR3736545,2014-03-05,2014-03-05,2014-03-05,Denmark,DTU-1_1_1_1_2,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,05,,,False
SAMN05290653,SRR3736548,2014-03-06,2014-03-06,2014-03-06,Denmark,DTU-1_1_1_1_2_2,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,06,,,False
SAMN05290657,SRR3736552,2014-03-05,2014-03-05,2014-03-05,Denmark,DTU-1_1_1_2_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,05,,,False
SAMN05290659,SRR3736554,2014-03-06,2014-03-06,2014-03-06,Denmark,DTU-1_1_1_2_1_2,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,06,,,False
SAMN05290667,SRR3736562,2014-03-08,2014-03-08,2014-03-08,Denmark,DTU-1_1_2_1_1_1_1_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,08,,,False
SAMN05290668,SRR3736563,2014-03-08,2014-03-08,2014-03-08,Denmark,DTU-1_1_2_1_1_1_1_2,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,08,,,False
SAMN05290672,SRR3736568,2014-03-07,2014-03-07,2014-03-07,Denmark,DTU-1_1_2_1_2_1_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,07,,,False
SAMN05290675,SRR3736571,2014-03-07,2014-03-07,2014-03-07,Denmark,DTU-1_1_2_1_2_1_2,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,07,,,False
SAMN05290681,SRR3736577,2014-03-08,2014-03-08,2014-03-08,Denmark,DTU-1_1_2_1_2_2_2_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,08,,,False
SAMN05290686,SRR3736582,2014-03-08,2014-03-08,2014-03-08,Denmark,DTU-1_1_2_2_1_1_1_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,08,,,False
SAMN05290692,SRR3736588,2014-03-08,2014-03-08,2014-03-08,Denmark,DTU-1_1_2_2_1_2_1_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,08,,,False
SAMN05290694,SRR3736590,2014-03-08,2014-03-08,2014-03-08,Denmark,DTU-1_1_2_2_1_2_2_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,08,,,False
SAMN05290696,SRR3736592,2014-03-05,2014-03-05,2014-03-05,Denmark,DTU-1_1_2_2_2,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,05,,,False
SAMN05290698,SRR3736594,2014-03-07,2014-03-07,2014-03-07,Denmark,DTU-1_1_2_2_2_1_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,07,,,False
SAMN05290700,SRR3736596,2014-03-08,2014-03-08,2014-03-08,Denmark,DTU-1_1_2_2_2_1_1_2,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,08,,,False
SAMN05290702,SRR3736605,2014-03-06,2014-03-06,2014-03-06,Denmark,DTU-1_1_2_2_2_2,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,06,,,False
SAMN05290703,SRR3736606,2014-03-08,2014-03-08,2014-03-08,Denmark,DTU-1_1_2_2_2_2_1_1,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,08,,,False
SAMN05290717,SRR3736620,2014-03-07,2014-03-07,2014-03-07,Denmark,DTU-1_2_1_1_2_2_2,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,07,,,False
SAMN05290738,SRR3736641,2014-03-06,2014-03-06,2014-03-06,Denmark,DTU-1_2_2_2_2_2,in vitro laboratory,ILLUMINA,Illumina MiSeq,WGS,2014,03,06,,,False
SAMN05371021,SRR3823875,2007-10-07,2007-10-06,2007-10-07,China: Beijing,GM4792,nitrogen-limited environment,ILLUMINA,Illumina HiSeq 2000,WGS,2007,10,07,,,False
